aX,aY,aZ,gX,gY,gZ,ts
0.152,0.04,-0.223,-15.991,-370.728,-332.52,0
0.085,-0.062,-0.138,-33.752,-377.319,-335.693,0
0.068,-0.126,-0.101,-38.391,-391.296,-340.881,0
0.04,-0.162,-0.069,-36.682,-407.532,-347.656,0
0.034,-0.184,-0.031,-33.508,-420.471,-348.877,0
0.03,-0.158,0.037,-32.532,-425.964,-349.915,0
-0.029,-0.104,0.125,-38.513,-427.368,-351.501,0
-0.091,-0.078,0.211,-52.856,-425.293,-352.356,0
-0.128,-0.056,0.259,-70.618,-419.312,-352.051,0
-0.194,-0.04,0.289,-89.417,-415.161,-348.572,0
-0.221,0.006,0.282,-108.704,-410.706,-340.698,0
-0.248,0.037,0.316,-134.277,-404.541,-333.679,0
-0.239,0.057,0.381,-163.147,-393.311,-326.111,0
-0.221,0.078,0.432,-190.308,-370.422,-315.979,0
-0.229,0.071,0.463,-214.417,-337.341,-302.429,0
-0.274,0.061,0.501,-232.483,-297.546,-284.058,0
-0.288,0.058,0.591,-246.338,-253.967,-260.132,0
-0.322,0.056,0.681,-254.639,-209.412,-236.572,0
-0.416,0.072,0.766,-258.728,-173.889,-219.482,0
-0.48,0.154,0.908,-261.841,-155.457,-208.313,0
-0.523,0.224,1.145,-270.569,-142.639,-198.181,0
-0.593,0.206,1.446,-283.447,-119.812,-186.279,0
-0.588,0.145,1.705,-281.799,-95.337,-168.762,0
-0.605,0.195,1.849,-253.784,-83.313,-147.461,0
-0.639,0.367,1.981,-212.219,-77.942,-123.962,0
-0.475,0.525,2.057,-175.781,-62.927,-97.351,0
-0.456,0.74,2.138,-149.048,-29.297,-85.693,0
-0.462,0.921,2.224,-136.292,3.479,-89.111,0
-0.357,1.032,2.406,-130.981,51.697,-101.563,0
-0.273,0.995,2.53,-129.883,112.122,-108.643,0
-0.18,0.766,2.651,-117.981,185.547,-108.582,0
-0.085,0.599,2.563,-82.52,247.742,-106.567,0
0.038,0.542,2.414,-32.654,294.128,-104.004,0
0.153,0.47,2.246,15.747,322.754,-106.628,0
0.289,0.426,2.079,63.66,341.614,-117.31,0
0.453,0.452,1.938,110.413,361.816,-135.559,0
0.57,0.536,1.763,145.386,385.925,-158.813,0
0.68,0.632,1.602,158.63,413.147,-178.101,0
0.716,0.607,1.463,149.597,445.007,-197.144,0
0.634,0.526,1.333,130.981,475.525,-223.389,0
0.515,0.506,1.191,112.427,491.028,-252.991,0
0.414,0.424,1.036,92.041,484.009,-268.494,0
0.354,0.249,0.906,71.472,458.252,-277.405,0
0.391,0.157,0.764,62.988,430.237,-282.349,0
0.397,0.195,0.696,63.049,407.898,-285.095,0
0.36,0.234,0.644,59.387,392.517,-283.142,0
0.349,0.275,0.593,46.57,383.057,-279.175,0
0.272,0.144,0.557,27.588,381.531,-266.541,0
0.186,0.048,0.533,9.827,379.15,-263.855,0
0.053,-0.072,0.495,2.075,371.704,-251.404,0
-0.137,-0.121,0.431,2.014,360.046,-232.544,0
-0.31,-0.252,0.382,3.174,331.36,-213.989,0
-0.429,-0.303,0.34,7.812,282.837,-192.078,0
-0.417,-0.276,0.237,18.494,230.103,-156.128,0
-0.336,-0.352,0.165,25.269,185.059,-118.408,0
-0.281,-0.371,0.131,31.921,153.503,-87.463,0
-0.161,-0.264,0.139,37.964,137.451,-59.937,0
-0.094,-0.446,0.078,32.349,145.142,-46.082,0
-0.171,-0.298,0.013,30.701,180.969,-33.691,0
-0.17,-0.497,0.075,30.762,207.336,15.869,0
-0.357,-0.647,0.2,28.259,204.163,31.982,0
-0.232,-0.586,0.286,40.405,178.406,47.791,0
-0.115,-0.507,0.102,54.199,165.588,64.697,0
-0.246,-0.444,-0.024,58.899,178.65,85.999,1
-0.272,-0.415,-0.059,70.923,175.537,122.62,1
-0.272,-0.196,-0.159,79.346,148.132,148.071,1
-0.079,-0.264,-0.271,82.214,95.276,171.57,1
0.215,0.031,-0.401,94.116,39.49,193.42,1
0.638,-0.075,-0.46,101.135,-11.475,193.42,1
1.113,0.51,-0.548,108.276,-53.833,173.34,1
1.573,0.627,-0.56,94.36,-68.359,204.407,1
1.929,0.595,-0.501,56.58,-59.753,200.378,1
2.13,0.753,-0.454,40.771,-42.175,177.429,1
2.262,0.798,-0.409,28.687,-15.564,144.836,1
2.245,0.717,-0.367,12.207,11.414,105.347,1
2.084,0.603,-0.324,4.517,32.166,57.556,1
1.927,0.782,-0.314,6.409,33.813,24.841,1
1.716,0.492,-0.252,0.854,24.353,25.085,1
1.582,0.365,-0.214,1.831,4.028,14.832,1
1.464,0.27,-0.175,13.123,-14.954,11.108,1
1.466,0.061,-0.145,20.142,-29.48,4.944,1
1.296,0.319,-0.182,27.527,-32.532,7.08,1
1.206,-0.163,-0.143,23.437,-27.344,14.282,1
1.172,0.193,-0.174,23.376,-20.63,-22.4,1
0.89,0.092,-0.161,24.902,-19.165,4.028,1
1.013,0.065,-0.197,3.357,-24.902,2.441,1
0.895,0.037,-0.169,7.263,-17.456,32.837,1
0.929,-0.108,-0.137,-8.301,-16.663,15.076,1
0.895,-0.056,-0.132,-8.24,-17.761,-8.667,1
0.966,0.002,-0.114,-4.7,-15.32,-19.531,1
0.963,0.027,-0.091,-1.526,-4.639,-10.62,1
-0.125,1.611,-1.194,457.153,-9.827,18.25,0
0.013,1.962,-1.338,453.674,-73.914,-2.93,0
0.279,2.074,-1.524,430.664,-137.024,-28.259,0
0.5,2.117,-1.645,407.227,-182.739,-57.495,0
0.611,2.146,-1.741,379.761,-212.097,-88.684,0
0.685,2.068,-1.761,341.248,-231.323,-119.812,0
0.759,2.014,-1.694,305.176,-245.056,-143.188,0
0.733,1.933,-1.559,273.926,-245.972,-166.504,0
0.686,1.9,-1.396,252.991,-244.019,-189.148,0
0.665,1.893,-1.264,234.863,-252.441,-212.708,0
0.63,1.786,-1.154,211.121,-266.174,-236.145,0
0.666,1.662,-1.049,190.918,-282.776,-256.287,0
0.742,1.515,-0.957,178.284,-300.354,-276.611,0
0.786,1.386,-0.866,174.5,-314.514,-301.819,0
0.854,1.315,-0.764,177.856,-323.303,-331.421,0
0.826,1.281,-0.705,181.03,-330.811,-353.149,0
0.936,1.209,-0.654,177.124,-339.172,-378.479,0
0.987,1.109,-0.639,172.974,-341.614,-399.536,0
0.891,1.176,-0.578,159.912,-335.022,-413.208,0
0.906,0.941,-0.551,134.949,-335.632,-418.274,0
0.9,0.903,-0.553,117.126,-329.346,-440.063,0
0.829,0.836,-0.529,105.225,-310.303,-448.12,0
0.694,0.805,-0.487,86.914,-288.147,-455.322,0
0.618,0.673,-0.471,62.5,-275.146,-455.017,0
0.575,0.542,-0.452,40.1,-267.517,-454.651,0
0.513,0.486,-0.428,27.039,-258.179,-446.35,0
0.453,0.443,-0.377,12.207,-243.53,-434.631,0
0.315,0.358,-0.324,-10.254,-228.638,-426.636,0
0.179,0.247,-0.258,-33.997,-222.168,-423.645,0
0.092,0.11,-0.187,-50.537,-229.37,-426.27,0
-0.025,0.036,-0.131,-55.176,-247.62,-435.669,0
-0.131,0.036,-0.105,-55.298,-273.071,-443.604,0
-0.2,0.006,-0.057,-61.34,-299.988,-443.787,0
-0.236,-0.041,0.01,-69.824,-324.585,-441.772,0
-0.32,-0.07,0.098,-76.416,-347.107,-438.843,0
-0.308,-0.089,0.141,-81.848,-365.723,-429.199,0
-0.297,-0.091,0.109,-88.135,-379.089,-416.687,0
-0.314,-0.102,0.06,-97.229,-389.343,-402.344,0
-0.27,-0.071,0.002,-106.079,-397.644,-383.911,0
-0.257,-0.011,-0.052,-119.202,-404.541,-368.896,0
-0.266,0.046,-0.085,-137.695,-411.499,-359.131,0
-0.204,0.148,-0.071,-163.94,-414.124,-355.225,0
-0.148,0.269,0.052,-200.195,-399.231,-357.971,0
-0.109,0.329,0.27,-241.455,-355.408,-365.54,0
-0.161,0.372,0.435,-275.452,-278.992,-369.507,0
-0.395,0.43,0.586,-301.575,-193.604,-358.826,0
-0.612,0.426,0.728,-325.195,-126.282,-329.224,0
-0.715,0.353,0.901,-342.712,-93.018,-288.452,0
-0.819,0.27,1.115,-346.252,-93.506,-247.07,0
-0.931,0.204,1.358,-337.891,-108.765,-208.069,0
-0.903,0.157,1.621,-319.885,-122.681,-170.654,0
-0.714,0.218,1.792,-290.283,-120.178,-139.404,0
-0.635,0.355,1.92,-254.15,-105.835,-117.737,0
-0.632,0.539,2.11,-215.515,-86.914,-102.478,0
-0.622,0.714,2.235,-180.237,-59.692,-97.595,0
-0.574,0.726,2.332,-156.677,-29.358,-98.145,0
-0.487,0.715,2.43,-128.723,5.981,-97.656,0
-0.441,0.7,2.544,-89.172,49.622,-94.238,0
-0.395,0.732,2.573,-44.983,97.473,-89.294,0
-0.274,0.597,2.583,-2.563,141.663,-82.581,0
-0.158,0.503,2.534,42.847,181.58,-83.313,0
-0.011,0.564,2.428,86.365,204.712,-86.548,0
0.123,0.585,2.266,111.572,236.145,-83.374,0
0.163,0.594,2.152,119.751,267.273,-84.229,0
0.252,0.534,2.012,117.371,288.818,-87.708,0
0.332,0.424,1.952,115.417,311.096,-92.468,0
0.293,0.348,1.922,119.08,325.989,-107.056,0
0.344,0.273,1.777,131.47,335.754,-121.643,0
0.39,0.231,1.584,149.292,338.989,-140.015,0
0.428,0.235,1.396,168.274,336.06,-161.804,0
0.463,0.214,1.241,182.495,330.994,-177.551,0
0.536,0.208,1.099,191.895,333.191,-185.425,0
0.512,0.273,0.98,192.139,344.91,-192.688,0
0.441,0.376,0.869,178.223,361.145,-201.172,0
0.38,0.428,0.778,148.621,374.756,-210.632,0
0.295,0.325,0.704,112.183,383.606,-218.628,0
0.233,0.257,0.622,81.97,388,-222.534,0
0.131,0.181,0.551,57.983,387.39,-224.121,0
-0.017,0.117,0.486,36.682,376.892,-224.854,0
-0.115,0.012,0.44,18.86,356.934,-224.243,0
-0.202,-0.053,0.401,8.85,328.369,-221.069,0
-0.2,-0.077,0.4,7.263,294.495,-208.679,0
-0.217,-0.175,0.377,10.925,259.827,-190.735,0
-0.13,-0.239,0.335,16.663,232.849,-174.011,0
-0.126,-0.302,0.287,22.095,212.097,-148.56,0
-0.104,-0.381,0.235,29.053,212.83,-127.563,0
0.025,-0.356,0.184,40.771,225.647,-115.051,0
-0.035,-0.274,0.163,42.297,238.403,-118.225,0
-0.192,-0.173,0.162,32.654,245.972,-120.789,0
-0.305,-0.144,0.175,15.076,249.207,-111.877,0
-0.344,-0.232,0.171,-6.287,237.427,-96.924,0
-0.355,-0.365,0.166,-20.203,210.388,-74.585,0
-0.386,-0.499,0.132,-18.799,182.922,-45.41,0
-0.33,-0.544,0.118,-9.705,158.813,-12.756,0
-0.344,-0.529,0.064,0.732,129.517,20.203,0
-0.281,-0.499,0.083,7.324,124.512,58.105,0
-0.253,-0.595,0.166,9.216,128.113,100.464,0
-0.273,-0.8,0.271,26.55,128.235,140.93,0
-0.207,-0.667,0.129,59.509,128.418,165.71,0
-0.213,-0.522,-0.047,72.266,127.197,181.763,0
-0.172,-0.595,-0.151,83.008,122.314,203.308,1
-0.12,-0.395,-0.215,93.323,115.173,225.83,1
0.008,-0.317,-0.296,91.309,83.496,234.192,1
0.337,-0.181,-0.376,91.98,37.842,233.398,1
0.709,0.084,-0.408,96.497,0.916,229.797,1
1.095,0.251,-0.454,98.022,-30.09,233.276,1
1.565,0.602,-0.449,86.487,-52.307,213.257,1
1.976,0.677,-0.411,68.726,-50.598,196.228,1
2.27,0.892,-0.342,50.659,-28.748,154.236,1
2.48,1.099,-0.262,31.494,-7.812,115.051,1
2.527,1.055,-0.215,5.554,19.47,94.116,1
2.401,0.942,-0.133,-16.174,51.208,78.369,1
2.166,0.726,-0.057,-25.757,67.078,66.772,1
1.928,0.551,-0.026,-20.691,52.063,52.795,1
1.781,0.44,-0.004,-5.798,20.996,35.4,1
1.655,0.3,0.003,9.521,-10.071,23.621,1
1.529,0.233,-0.007,22.095,-36.499,12.878,1
1.452,0.219,-0.046,29.785,-50.964,11.292,1
1.35,0.091,-0.049,28.32,-51.025,11.414,1
-0.12,1.619,-1.177,506.592,0.854,70.129,0
0.023,1.735,-1.341,467.102,-76.294,42.419,0
0.196,1.76,-1.48,431.458,-138.245,15.32,0
0.347,1.772,-1.569,402.466,-178.284,-11.658,0
0.521,1.766,-1.574,380.493,-207.214,-42.48,0
0.566,1.823,-1.522,361.755,-228.21,-79.163,0
0.658,1.833,-1.425,338.074,-246.46,-118.103,0
0.76,1.817,-1.363,315.674,-264.16,-152.832,0
0.802,1.799,-1.315,298.767,-274.231,-178.65,0
0.83,1.791,-1.237,280.457,-275.146,-198.669,0
0.84,1.712,-1.139,252.563,-270.63,-216.797,0
0.793,1.583,-1.034,223.145,-264.404,-236.145,0
0.743,1.424,-0.923,199.951,-262.268,-257.141,0
0.799,1.445,-0.875,182.556,-268.982,-283.936,0
0.645,1.194,-0.771,168.457,-278.076,-293.274,0
0.716,1.034,-0.729,157.532,-291.87,-325.867,0
0.771,1.19,-0.682,158.63,-302.429,-341.736,0
0.685,0.974,-0.573,153.198,-310.303,-327.698,0
0.77,0.853,-0.487,142.7,-310.974,-357.117,0
0.774,0.863,-0.434,141.052,-300.537,-390.198,0
0.729,0.808,-0.404,135.193,-287.231,-409.302,0
0.641,0.749,-0.4,122.925,-280.762,-417.236,0
0.644,0.67,-0.422,105.835,-281.006,-426.208,0
0.561,0.594,-0.429,91.614,-278.809,-428.589,0
0.514,0.547,-0.412,74.829,-274.78,-429.871,0
0.424,0.509,-0.373,52.673,-273.193,-431.641,0
0.309,0.421,-0.31,26.123,-272.156,-435.608,0
0.179,0.357,-0.252,0.061,-276.062,-438.66,0
0.145,0.183,-0.208,-23.437,-285.217,-443.176,0
0.027,0.072,-0.189,-38.635,-299.194,-457.886,0
-0.035,0.014,-0.164,-44.189,-323.059,-466.003,0
-0.113,-0.029,-0.141,-50.171,-353.577,-464.111,0
-0.143,-0.069,-0.072,-60.547,-377.808,-457.092,0
-0.2,-0.104,-0.008,-72.571,-401.611,-450.928,0
-0.231,-0.119,0.034,-83.13,-422.974,-445.496,0
-0.225,-0.096,0.066,-93.323,-444.641,-440.857,0
-0.228,-0.083,0.098,-105.225,-462.341,-435.791,0
-0.27,-0.045,0.145,-118.958,-474.609,-430.237,0
-0.201,0.026,0.135,-137.939,-480.408,-417.725,0
-0.093,0.14,0.069,-167.786,-482.056,-405.151,0
-0.018,0.247,0.107,-213.196,-470.093,-399.048,0
0.003,0.348,0.188,-262.756,-432.739,-395.447,0
-0.016,0.465,0.259,-307.251,-369.507,-390.747,0
-0.115,0.542,0.382,-349.426,-294.006,-383.301,0
-0.295,0.582,0.642,-386.597,-217.651,-369.324,0
-0.52,0.557,0.983,-416.382,-142.029,-342.651,0
-0.787,0.476,1.366,-434.143,-78.491,-297.546,0
-0.877,0.321,1.701,-429.077,-42.725,-239.807,0
-0.887,0.157,1.883,-385.498,-54.382,-189.087,0
-0.818,0.131,1.993,-311.157,-89.05,-142.7,0
-0.708,0.403,2.006,-221.924,-105.225,-98.206,0
-0.621,0.843,2.065,-154.968,-97.656,-66.711,0
-0.585,1.008,2.211,-126.526,-64.514,-58.167,0
-0.588,1.072,2.319,-111.755,-24.17,-67.749,0
-0.463,1.064,2.464,-82.947,28.809,-68.848,0
-0.348,1.102,2.547,-51.086,86.853,-80.139,0
-0.225,0.989,2.532,-27.344,156.799,-80.566,0
-0.165,0.76,2.485,-6.897,211.853,-83.435,0
-0.036,0.583,2.372,25.635,246.643,-82.581,0
0.076,0.563,2.202,67.627,274.17,-81.36,0
0.259,0.47,2.032,104.065,289.734,-84.595,0
0.404,0.433,1.926,136.963,305.969,-103.943,0
0.438,0.601,1.839,161.865,328.186,-125.305,0
0.409,0.668,1.753,163.147,350.708,-139.893,0
0.447,0.556,1.64,147.766,358.643,-158.569,0
0.544,0.432,1.486,138.428,355.347,-176.025,0
0.591,0.333,1.315,139.709,354.553,-184.448,0
0.614,0.302,1.183,147.705,364.075,-185.974,0
0.696,0.333,1.051,153.198,377.869,-191.101,0
0.562,0.327,0.97,149.475,395.996,-194.519,0
0.505,0.372,0.841,138.489,406.616,-198.12,0
0.462,0.345,0.707,122.986,409.058,-196.045,0
0.415,0.323,0.593,98.389,409.912,-206.421,0
0.407,0.31,0.483,70.251,407.471,-220.276,0
0.312,0.321,0.403,41.565,401.062,-230.103,0
0.25,0.259,0.342,10.437,391.418,-237.793,0
0.213,0.122,0.329,-20.142,374.817,-251.343,0
0.13,0.028,0.313,-36.499,355.652,-261.536,0
0.091,-0.044,0.318,-42.969,333.191,-267.517,0
0.048,-0.122,0.325,-42.969,311.584,-269.836,0
-0.077,-0.193,0.296,-36.255,287.903,-263.062,0
-0.217,-0.283,0.384,-27.1,259.094,-250.488,0
-0.193,-0.376,0.334,-12.329,237,-230.591,0
-0.408,-0.361,0.209,3.357,215.332,-194.641,0
-0.419,-0.477,0.178,11.841,187.317,-151.794,0
-0.499,-0.531,0.179,22.278,163.086,-102.966,0
-0.462,-0.507,0.128,34.485,131.165,-53.65,0
-0.56,-0.523,0.074,41.687,110.901,-7.69,0
-0.52,-0.545,0.069,50.903,103.455,59.814,0
-0.3,-1.078,0.011,57.129,99.67,88.257,0
-0.104,-0.66,0.158,79.407,116.943,18.066,0
-0.381,-0.698,-0.014,111.511,98.755,53.406,1
-0.321,-0.191,-0.076,105.225,126.831,50.232,1
-0.276,-0.311,-0.276,89.111,134.888,130.249,1
0.014,-0.408,-0.361,61.401,136.719,177.368,1
0.229,-0.066,-0.459,61.584,145.752,193.481,1
0.489,-0.02,-0.48,38.391,134.338,208.435,1
0.812,0.233,-0.482,17.883,105.408,208.618,1
1.467,0.181,-0.434,13.611,63.171,219.055,1
1.95,0.429,-0.405,24.475,34.668,176.636,1
2.369,0.636,-0.452,41.87,19.775,148.865,1
2.529,0.906,-0.418,47.119,29.541,128.967,1
2.564,0.788,-0.384,45.288,25.879,123.291,1
2.456,0.714,-0.365,39.307,18.066,85.022,1
2.211,0.731,-0.341,36.743,7.385,35.034,1
1.936,0.468,-0.323,23.132,-6.165,3.662,1
1.689,0.319,-0.284,13.672,-12.085,-20.874,1
1.423,0.155,-0.233,7.996,-15.747,-41.26,1
1.2,-0.04,-0.195,1.587,-25.33,-59.265,1
1.068,-0.032,-0.163,0.61,-33.691,-66.345,1
0.947,-0.213,-0.143,1.282,-38.391,-49.805,1
0.862,-0.183,-0.12,3.723,-40.771,-37.476,1
0.796,-0.268,-0.106,5.371,-39.246,-19.409,1
0.752,-0.31,-0.11,5.798,-37.964,-9.766,1
0.718,-0.272,-0.105,7.08,-35.522,-7.385,1
0.759,-0.157,-0.121,8.423,-31.616,-4.517,1
0.641,-0.391,-0.083,7.08,-23.499,14.587,1
0.699,-0.231,-0.101,5.005,-20.63,8.423,1
0.736,-0.339,-0.091,7.874,-13.062,19.043,1
-0.198,1.124,-1.544,334.961,0.427,-64.636,0
-0.121,1.243,-1.809,312.012,-48.767,-75.989,0
-0.066,1.327,-2.144,288.818,-94.788,-69.58,0
-0.005,1.438,-2.472,269.043,-124.634,-56.274,0
0.05,1.507,-2.684,246.948,-142.822,-45.471,0
0.094,1.486,-2.739,223.206,-161.56,-41.809,0
0.106,1.533,-2.666,210.51,-192.139,-46.021,0
0.156,1.544,-2.508,195.129,-236.816,-57.922,0
0.248,1.559,-2.326,169.434,-286.255,-69.946,0
0.352,1.512,-2.157,139.771,-329.712,-78.735,0
0.446,1.467,-1.973,105.896,-360.962,-87.585,0
0.47,1.359,-1.778,65.002,-378.784,-97.839,0
0.454,1.25,-1.6,28.198,-388.916,-109.924,0
0.411,1.129,-1.427,-2.197,-395.264,-125.793,0
0.369,0.988,-1.302,-27.832,-398.682,-144.287,0
0.464,0.99,-1.189,-39.856,-393.494,-145.203,0
0.275,0.84,-1.03,-54.443,-388.672,-146.423,0
0.424,0.717,-0.972,-66.589,-384.888,-171.692,0
0.198,0.801,-0.792,-62.927,-372.131,-165.649,0
0.205,0.668,-0.649,-59.875,-380.432,-133.545,0
0.192,0.54,-0.584,-65.369,-381.348,-143.555,0
0.211,0.515,-0.534,-69.641,-380.981,-174.805,0
0.173,0.514,-0.463,-70.679,-384.705,-196.594,0
0.159,0.486,-0.397,-79.224,-390.93,-215.576,0
0.15,0.44,-0.343,-92.773,-396.179,-229.187,0
0.088,0.368,-0.287,-107.544,-401.123,-239.624,0
0.015,0.304,-0.203,-120.361,-407.898,-246.521,0
-0.032,0.225,-0.119,-131.775,-418.335,-248.596,0
-0.072,0.132,-0.071,-138.489,-431.702,-249.451,0
-0.048,0.035,-0.039,-139.832,-447.51,-248.047,0
-0.161,-0.032,0.042,-136.108,-467.529,-249.634,0
-0.201,-0.099,0.11,-125.183,-485.046,-248.962,0
-0.214,-0.122,0.193,-112.671,-501.587,-248.474,0
-0.145,-0.083,0.23,-98.694,-507.751,-242.798,0
-0.228,-0.042,0.328,-93.018,-517.212,-242.126,0
-0.264,-0.049,0.391,-94.849,-520.996,-237.793,0
-0.26,-0.041,0.496,-101.624,-528.198,-230.591,0
-0.257,-0.079,0.541,-107.117,-538.696,-222.717,0
-0.145,-0.129,0.505,-105.469,-549.255,-214.539,0
-0.016,-0.11,0.476,-99.609,-553.345,-210.571,0
0.032,-0.017,0.436,-98.389,-542.542,-213.196,0
-0.03,0.067,0.42,-112.061,-519.958,-217.163,0
-0.043,0.095,0.423,-138.672,-492.981,-216.309,0
-0.039,0.074,0.384,-168.762,-460.754,-212.585,0
-0.155,0.107,0.429,-192.078,-421.448,-206.482,0
-0.242,0.149,0.606,-212.036,-383.179,-196.045,0
-0.294,0.08,0.771,-227.417,-348.45,-184.998,0
-0.353,0.055,0.927,-230.164,-319.397,-174.438,0
-0.37,0.058,1.137,-226.379,-283.63,-155.823,0
-0.406,0.129,1.313,-221.375,-252.686,-140.259,0
-0.409,0.207,1.469,-215.088,-232.361,-109.68,0
-0.357,0.274,1.614,-206.055,-221.985,-80.078,0
-0.296,0.363,1.764,-192.139,-206.116,-59.021,0
-0.333,0.436,1.886,-181.458,-180.054,-49.072,0
-0.311,0.502,2.06,-171.448,-156.433,-46.57,0
-0.308,0.582,2.202,-157.715,-125.671,-53.284,0
-0.22,0.687,2.331,-136.414,-77.698,-59.814,0
-0.185,0.726,2.484,-112.732,-14.038,-66.04,0
-0.248,0.728,2.573,-85.51,51.758,-69.336,0
-0.24,0.732,2.611,-53.528,98.083,-66.833,0
-0.155,0.686,2.546,-20.386,124.756,-64.209,0
0.006,0.559,2.414,12.695,141.968,-61.218,0
0.126,0.518,2.197,46.326,163.635,-57.922,0
0.322,0.489,1.999,72.693,188.721,-55.847,0
0.45,0.447,1.864,86.548,217.59,-58.777,0
0.523,0.479,1.755,93.384,249.146,-70.068,0
0.59,0.483,1.679,95.947,289.734,-90.088,0
0.572,0.499,1.55,92.896,330.322,-118.347,0
0.573,0.471,1.426,85.083,365.784,-146.667,0
0.585,0.384,1.309,78.552,385.681,-167.725,0
0.631,0.253,1.206,78.491,403.625,-191.162,0
0.576,0.316,1.124,85.266,424.011,-221.13,0
0.514,0.421,1.026,89.661,440.735,-240.723,0
0.437,0.414,0.941,80.994,446.289,-259.033,0
0.331,0.45,0.856,67.261,445.923,-271.24,0
0.23,0.436,0.762,50.11,437.622,-273.254,0
0.187,0.362,0.67,29.48,419.739,-267.151,0
0.072,0.188,0.609,11.719,397.461,-251.038,0
-0.004,0.08,0.553,2.014,370.728,-234.924,0
-0.104,0.058,0.49,-2.38,341.431,-219.788,0
-0.175,0,0.406,-4.211,307.739,-200.012,0
-0.105,-0.045,0.416,-1.465,269.775,-184.937,0
-0.137,-0.072,0.427,3.357,237.244,-171.021,0
-0.097,-0.131,0.317,10.01,208.191,-160.278,0
-0.049,-0.159,0.223,16.052,183.777,-155.518,0
-0.122,-0.153,0.333,24.658,176.086,-146.118,0
-0.162,-0.241,0.33,35.034,187.012,-126.709,0
-0.343,-0.135,0.154,42.236,181.519,-101.379,0
-0.353,-0.179,0.103,28.87,171.57,-88.501,0
-0.206,-0.31,0.063,23.01,174.133,-50.781,0
-0.063,-0.477,0.106,13.855,190.125,-49.927,0
-0.233,-0.551,0.113,27.527,203.613,-42.969,0
-0.308,-0.434,0.043,55.542,205.811,-18.921,0
-0.175,-0.319,0.094,70.862,202.026,15.808,0
-0.282,-0.476,0,72.815,196.533,37.292,0
-0.387,-0.388,0.02,81.909,199.341,39.673,0
-0.357,-0.204,-0.137,94.36,163.391,80.505,0
-0.175,-0.081,-0.297,90.82,134.399,142.883,0
0.047,-0.153,-0.376,76.111,105.774,190.857,0
0.324,-0.187,-0.441,68.909,73.975,208.13,1
0.599,0.108,-0.492,66.162,53.833,195.923,1
0.93,0.27,-0.484,55.786,40.466,201.965,1
1.276,0.275,-0.448,40.039,27.771,207.336,1
1.669,0.403,-0.458,42.48,9.399,199.28,1
1.963,0.631,-0.46,56.03,2.563,175.171,1
2.099,0.775,-0.46,63.721,2.808,146.423,1
2.167,0.827,-0.444,65.613,2.075,110.229,1
2.2,0.87,-0.419,57.251,-4.15,57.373,1
2.158,0.891,-0.373,36.438,-8.545,6.348,1
2.024,0.78,-0.336,16.479,-9.094,-0.244,1
1.846,0.514,-0.255,0.488,-7.812,14.404,1
1.649,0.303,-0.189,-5.676,-7.202,13,1
1.464,0.227,-0.166,1.465,-9.033,5.615,1
1.308,0.101,-0.219,8.667,-13.733,3.052,1
1.14,0.091,-0.125,13.733,-11.23,27.283,1
1.106,-0.117,-0.143,3.967,-25.635,9.216,1
0.985,0.195,-0.193,14.221,-31.433,-14.038,1
1.015,0.075,-0.147,14.587,-33.997,20.874,1
0.985,-0.015,-0.139,2.075,-28.564,26.367,1
