aX,aY,aZ,gX,gY,gZ,ts
1.504,0.686,-0.495,72.937,-133.423,-221.497,0
1.379,0.612,-0.451,66.284,-120.85,-234.314,0
1.288,0.562,-0.417,60.669,-109.314,-245.056,0
1.152,0.482,-0.379,53.467,-97.778,-254.395,0
1.033,0.435,-0.363,46.692,-86.182,-260.681,0
0.882,0.381,-0.313,38.391,-73.914,-265.259,0
0.761,0.307,-0.313,30.396,-64.514,-268.311,0
0.658,0.249,-0.331,24.292,-59.509,-268.677,0
0.538,0.195,-0.318,17.395,-58.35,-267.334,0
0.466,0.169,-0.299,9.399,-59.753,-268.188,0
0.391,0.136,-0.237,-0.305,-58.167,-270.325,0
0.366,0.073,-0.237,-11.78,-52.856,-274.109,0
0.368,-0.03,-0.282,-20.508,-48.218,-278.442,0
0.294,0.065,-0.292,-28.32,-33.508,-270.203,0
0.241,-0.029,-0.295,-47.729,-16.907,-257.019,0
0.161,-0.135,-0.306,-69.397,-10.132,-258.484,1
0.097,-0.125,-0.277,-83.435,-7.874,-264.771,1
0.071,-0.127,-0.251,-92.346,-3.967,-263.367,1
0.037,-0.16,-0.205,-99.121,2.502,-254.7,1
-0.015,-0.223,-0.178,-103.394,8.24,-245.667,1
-0.049,-0.275,-0.18,-104.492,8.972,-233.765,1
-0.099,-0.299,-0.178,-100.525,2.441,-216.736,1
-0.131,-0.335,-0.153,-98.145,-7.324,-201.111,1
-0.146,-0.348,-0.146,-96.924,-20.264,-190.247,1
-0.159,-0.401,-0.13,-97.534,-32.166,-182.373,1
-0.141,-0.383,-0.135,-94.666,-42.542,-171.143,1
-0.185,-0.387,-0.11,-93.506,-51.636,-158.691,1
-0.171,-0.434,-0.066,-92.834,-57.617,-145.996,1
-0.179,-0.458,-0.057,-88.684,-61.096,-134.338,1
-0.166,-0.427,-0.06,-84.167,-64.941,-124.023,1
-0.176,-0.41,-0.062,-85.999,-69.336,-116.15,1
-0.205,-0.428,-0.037,-94.482,-74.524,-110.901,1
-0.258,-0.421,-0.009,-105.225,-83.069,-107.849,1
-0.26,-0.441,0.028,-118.164,-92.712,-106.14,1
-0.265,-0.447,0.08,-130.859,-100.708,-104.553,1
-0.269,-0.41,0.132,-141.235,-104.614,-99.121,1
-0.247,-0.433,0.198,-151.611,-99.426,-90.698,1
-0.211,-0.434,0.267,-157.166,-83.252,-76.355,1
-0.231,-0.42,0.329,-158.936,-59.387,-58.044,1
-0.279,-0.361,0.398,-159.058,-37.17,-35.217,1
-0.271,-0.348,0.468,-160.706,-18.982,-9.033,1
-0.263,-0.333,0.518,-161.804,-5.432,13.733,1
-0.275,-0.308,0.574,-161.499,2.869,33.081,1
-0.28,-0.3,0.659,-162.781,4.089,42.358,1
-0.27,-0.259,0.744,-163.513,2.93,48.218,1
-0.258,-0.211,0.831,-163.879,1.892,60.486,1
-0.207,-0.218,0.903,-162.72,2.319,81.177,1
-0.17,-0.212,0.952,-156.128,4.944,100.708,1
-0.117,-0.179,0.995,-144.592,9.46,118.835,1
-0.108,-0.138,1.044,-132.08,13.855,137.207,1
-0.052,-0.081,1.092,-119.751,14.954,153.015,1
0,-0.051,1.123,-109.741,14.465,167.847,1
0.057,-0.02,1.15,-101.196,14.282,179.993,1
0.128,0.043,1.182,-93.384,15.93,190.43,1
0.194,0.094,1.226,-88.745,19.775,197.205,1
0.274,0.114,1.261,-86.426,27.405,201.416,1
0.324,0.16,1.3,-83.313,39.429,204.651,1
0.391,0.186,1.361,-79.895,51.819,208.313,1
0.419,0.185,1.403,-74.768,61.523,211.914,1
0.417,0.238,1.401,-65.491,66.284,215.088,1
0.483,0.263,1.413,-50.537,64.087,216.675,1
0.422,0.17,1.393,-32.288,55.115,226.868,1
0.442,0.21,1.352,-13.245,39.673,216.37,1
0.626,0.219,1.307,9.094,25.818,208.618,1
0.54,0.438,1.311,32.349,22.034,211.609,1
0.601,0.354,1.268,39.612,2.258,242.31,1
0.717,0.392,1.233,45.166,-7.874,256.287,1
0.8,0.248,1.2,57.19,-10.01,262.207,1
0.81,0.351,1.141,68.726,-8.545,233.582,1
0.838,0.413,1.125,79.773,-0.977,223.816,1
0.839,0.418,1.111,81.421,2.197,219.421,1
0.84,0.404,1.105,78.979,3.357,212.402,1
0.866,0.413,1.094,79.59,1.404,207.52,1
0.892,0.396,1.093,81.848,1.221,205.322,1
0.903,0.402,1.079,85.205,0,196.106,1
0.967,0.466,1.054,90.027,-3.54,189.941,1
1.002,0.44,1.033,95.093,-2.136,190.796,1
1.001,0.463,1.004,101.563,0.366,187.134,1
1,0.444,0.999,108.398,1.16,184.082,1
0.958,0.417,0.992,115.967,0.183,179.993,1
0.953,0.417,0.975,123.291,-5.737,171.326,1
0.886,0.386,0.973,130.188,-12.512,159.912,1
0.873,0.437,0.957,137.085,-26.062,147.278,1
0.905,0.445,0.943,141.113,-38.757,143.311,1
0.895,0.392,0.925,143.372,-45.715,138.123,1
0.847,0.384,0.905,148.499,-49.133,131.042,1
0.81,0.39,0.886,152.527,-53.894,124.817,1
0.765,0.323,0.881,153.748,-58.899,121.887,1
0.742,0.299,0.862,154.48,-66.528,111.938,1
0.707,0.333,0.85,156.128,-72.083,103.76,1
0.639,0.262,0.857,152.405,-77.637,98.083,1
0.69,0.33,0.817,146.729,-88.013,91.919,1
0.8,0.277,0.784,141.113,-85.754,89.722,1
0.773,0.374,0.74,137.085,-76.782,80.444,1
0.753,0.39,0.704,129.456,-67.505,84.717,1
0.788,0.331,0.677,117.493,-60.12,90.759,1
0.784,0.316,0.629,110.413,-51.819,92.285,1
0.763,0.291,0.586,104.797,-41.26,91.125,1
0.73,0.283,0.554,97.9,-34.119,79.773,1
0.694,0.302,0.54,89.661,-32.104,76.782,1
0.632,0.166,0.58,73.975,-33.997,68.054,1
0.72,0.299,0.544,66.956,-45.898,50.659,1
0.837,0.378,0.54,56.335,-46.814,54.321,1
0.819,0.343,0.492,36.255,-38.513,49.988,1
0.957,0.213,0.553,26.306,-23.499,49.683,1
1.599,0.624,-0.547,86.426,-72.144,-47.913,0
1.621,0.608,-0.509,83.13,-73.486,-59.814,0
1.609,0.532,-0.497,75.378,-80.2,-74.707,0
1.651,0.49,-0.493,74.097,-91.614,-85.754,0
1.667,0.502,-0.491,73.364,-98.877,-98.267,0
1.601,0.499,-0.445,70.19,-102.539,-110.596,0
1.578,0.465,-0.416,70.679,-105.591,-121.216,0
1.577,0.462,-0.417,74.707,-108.521,-132.08,0
1.516,0.437,-0.413,77.393,-108.276,-143.127,0
1.497,0.424,-0.416,77.698,-106.384,-153.809,0
1.413,0.411,-0.39,71.838,-100.891,-166.199,0
1.32,0.364,-0.365,61.096,-91.919,-178.04,0
1.24,0.317,-0.369,50.415,-82.947,-187.683,0
1.104,0.276,-0.322,42.236,-73.73,-196.228,0
0.985,0.224,-0.304,37.17,-66.345,-202.698,0
0.921,0.185,-0.33,34.241,-61.035,-206.665,0
0.845,0.176,-0.357,30.334,-55.054,-211.121,0
0.716,0.125,-0.374,20.935,-47.607,-217.041,0
0.61,0.066,-0.383,10.742,-42.847,-221.008,0
0.548,0.042,-0.406,2.075,-41.748,-221.558,0
0.492,0.013,-0.418,-8.362,-42.542,-221.375,0
0.432,-0.01,-0.411,-19.653,-43.335,-220.154,0
0.37,-0.046,-0.415,-32.959,-44.983,-218.018,0
0.304,-0.087,-0.42,-47.363,-49.438,-216.187,0
0.23,-0.148,-0.414,-61.462,-55.725,-215.637,0
0.226,-0.177,-0.399,-73.73,-61.951,-214.417,0
0.252,-0.197,-0.349,-83.13,-67.139,-212.341,0
0.196,-0.246,-0.31,-86.914,-63.782,-209.534,0
0.155,-0.268,-0.315,-86.426,-51.086,-204.468,1
0.126,-0.289,-0.325,-85.999,-39.795,-195.007,1
0.042,-0.303,-0.319,-88.318,-33.63,-181.946,1
0.006,-0.312,-0.291,-92.712,-32.349,-165.588,1
0.04,-0.314,-0.283,-97.229,-32.715,-150.269,1
0.067,-0.293,-0.269,-103.088,-33.142,-139.343,1
0.051,-0.279,-0.26,-112.915,-33.447,-133.789,1
0.05,-0.307,-0.212,-126.77,-34.668,-131.165,1
-0.084,-0.299,-0.16,-140.991,-37.964,-130.066,1
-0.115,-0.305,-0.101,-155.273,-50.049,-128.662,1
-0.12,-0.364,-0.028,-167.725,-68.726,-127.93,1
-0.102,-0.398,0.041,-171.143,-84.9,-133.057,1
-0.127,-0.351,0.094,-166.687,-94.604,-131.165,1
-0.164,-0.382,0.158,-164.124,-101.074,-120.789,1
-0.206,-0.373,0.212,-157.898,-111.938,-106.262,1
-0.166,-0.309,0.262,-151.062,-128.418,-91.187,1
-0.165,-0.301,0.327,-150.94,-143.555,-81.909,1
-0.165,-0.269,0.427,-153.564,-151.733,-78.735,1
-0.141,-0.268,0.511,-154.175,-155.701,-72.021,1
-0.119,-0.216,0.59,-154.724,-151.855,-69.336,1
-0.071,-0.202,0.659,-155.945,-138.733,-59.509,1
-0.074,-0.167,0.744,-159.058,-113.953,-51.208,1
-0.123,-0.113,0.844,-161.743,-88.501,-30.457,1
-0.106,-0.137,0.943,-162.048,-63.232,-3.845,1
-0.08,-0.17,0.998,-156.86,-40.527,20.874,1
-0.085,-0.187,1.046,-144.897,-19.165,37.537,1
-0.138,-0.147,1.058,-130.066,-9.033,43.64,1
-0.112,-0.089,1.089,-119.202,-4.15,45.715,1
-0.142,-0.068,1.112,-114.563,-4.15,53.955,1
-0.151,-0.034,1.141,-110.84,-9.521,69.275,1
-0.086,-0.022,1.197,-108.154,-17.09,86.304,1
-0.107,-0.027,1.194,-106.445,-23.865,106.018,1
0.056,-0.106,1.263,-99.915,-23.682,111.206,1
0.029,0.116,1.199,-86.609,-30.762,125.671,1
0.133,-0.004,1.266,-83.435,-14.16,153.137,1
0.184,-0.046,1.268,-75.073,-6.836,157.898,1
0.204,0.059,1.265,-56.641,5.737,163.086,1
0.229,0.053,1.288,-47.119,18.799,167.969,1
0.228,0.082,1.3,-41.26,24.658,169.983,1
0.243,0.114,1.333,-37.72,27.161,171.204,1
0.272,0.125,1.337,-34.241,27.1,178.467,1
0.242,0.115,1.348,-28.076,23.56,193.726,1
0.263,0.148,1.377,-19.592,12.817,205.627,1
0.261,0.162,1.396,-7.507,0.916,218.994,1
0.308,0.189,1.399,4.272,-14.038,219.727,1
0.336,0.177,1.401,15.93,-27.527,223.633,1
0.404,0.163,1.371,27.344,-36.438,216.431,1
0.46,0.234,1.322,41.687,-36.804,211.975,1
0.445,0.259,1.284,49.561,-32.166,211.914,1
0.483,0.287,1.244,52.49,-31.433,213.257,1
0.502,0.283,1.217,54.382,-29.48,221.375,1
0.521,0.265,1.194,54.81,-27.893,225.769,1
0.514,0.23,1.18,55.115,-24.902,222.961,1
0.49,0.232,1.176,57.678,-22.278,213.196,1
0.477,0.291,1.177,61.34,-22.339,207.031,1
0.475,0.291,1.194,60.181,-23.376,205.322,1
0.492,0.299,1.21,57.373,-26.184,201.66,1
0.525,0.335,1.206,56.885,-30.212,200.073,1
0.541,0.34,1.19,57.007,-32.41,202.515,1
0.531,0.335,1.19,58.167,-33.386,204.285,1
0.511,0.324,1.215,60.791,-35.828,202.759,1
0.477,0.318,1.243,65.247,-39.001,197.388,1
0.458,0.338,1.25,71.472,-45.166,191.406,1
0.492,0.367,1.257,77.698,-52.185,188.049,1
0.604,0.403,1.255,82.886,-55.298,180.786,1
0.675,0.422,1.237,87.891,-49.255,189.514,1
0.731,0.326,1.218,87.83,-39.185,182.129,1
0.73,0.406,1.168,95.764,-28.931,167.664,1
0.747,0.408,1.163,101.379,-6.47,166.321,1
0.642,0.444,1.102,100.647,2.319,175.049,1
0.618,0.314,1.108,94.421,4.578,179.932,1
0.607,0.289,1.079,93.872,-6.104,172.668,1
0.618,0.303,1.051,96.619,-14.526,167.053,1
0.676,0.303,0.995,98.389,-22.827,158.325,1
0.748,0.217,0.946,102.417,-25.513,150.635,1
0.682,0.351,0.859,106.934,-32.349,132.812,1
0.694,0.324,0.887,110.718,-27.71,125.122,1
0.691,0.3,0.834,108.154,-41.992,118.591,1
0.7,0.344,0.781,107.788,-48.462,112.183,1
0.743,0.304,0.738,102.173,-39.001,107.3,1
0.697,0.243,0.723,94.36,-26.917,95.398,1
0.61,0.274,0.684,90.088,-29.053,83.008,1
0.607,0.183,0.68,82.092,-39.063,71.594,1
0.597,0.224,0.629,74.158,-55.725,56.396,1
0.615,0.216,0.627,64.514,-58.289,45.105,1
0.607,0.197,0.639,53.65,-55.847,33.752,1
0.598,0.262,0.64,46.57,-54.504,26.917,1
0.652,0.22,0.657,36.743,-46.692,25.757,1
0.656,0.239,0.639,28.992,-34.79,24.292,1
0.679,0.228,0.645,23.315,-14.709,26.978,1
0.652,0.244,0.644,14.771,5.859,28.381,1
1.415,0.57,-0.59,59.021,-91.431,-68.909,0
1.476,0.597,-0.597,65.674,-95.093,-75.012,0
1.509,0.634,-0.596,71.289,-95.703,-81.421,0
1.544,0.643,-0.597,73.853,-96.863,-87.891,0
1.603,0.655,-0.596,75.562,-99.731,-94.666,0
1.655,0.673,-0.569,75.623,-102.051,-102.905,0
1.67,0.675,-0.536,73.792,-101.135,-113.342,0
1.657,0.658,-0.538,70.862,-97.168,-124.207,0
1.628,0.64,-0.546,64.636,-90.027,-135.864,0
1.558,0.613,-0.548,56.702,-80.505,-150.269,0
1.458,0.567,-0.55,47.607,-75.989,-166.626,0
1.365,0.52,-0.543,42.419,-77.637,-180.176,0
1.257,0.473,-0.467,40.161,-78.186,-189.27,0
1.212,0.412,-0.37,44.922,-82.825,-195.374,0
1.151,0.373,-0.315,54.382,-89.417,-199.402,0
1.119,0.388,-0.281,65.674,-92.468,-202.515,0
1.022,0.38,-0.288,71.35,-88.501,-207.703,0
0.903,0.339,-0.316,66.772,-78.552,-216.492,0
0.745,0.286,-0.324,54.321,-68.604,-225.464,0
0.605,0.208,-0.323,37.537,-65.002,-231.567,0
0.551,0.152,-0.336,21.973,-65.735,-234.497,0
0.468,0.125,-0.322,5.981,-62.805,-237.549,0
0.345,0.082,-0.251,-10.498,-54.932,-241.15,0
0.331,0,-0.271,-19.165,-49.622,-242.371,0
0.235,0.054,-0.263,-25.574,-43.03,-244.69,0
0.157,-0.031,-0.251,-38.33,-36.255,-241.943,0
0.114,-0.106,-0.273,-46.021,-32.776,-228.638,0
0.053,-0.138,-0.296,-49.194,-35.522,-217.59,0
0.051,-0.152,-0.347,-55.115,-44.434,-216.309,0
0.016,-0.206,-0.363,-67.139,-52.429,-220.642,1
-0.024,-0.224,-0.378,-80.933,-64.209,-225.037,1
-0.026,-0.203,-0.357,-93.994,-78.674,-228.882,1
-0.051,-0.223,-0.322,-108.765,-89.417,-230.286,1
-0.094,-0.289,-0.269,-120.667,-91.858,-224.304,1
-0.092,-0.323,-0.268,-125.427,-96.008,-215.149,1
-0.109,-0.303,-0.267,-130.066,-99.609,-208.496,1
-0.127,-0.312,-0.225,-137.939,-101.99,-199.28,1
-0.138,-0.33,-0.182,-144.958,-106.018,-190.796,1
-0.173,-0.346,-0.137,-150.024,-106.384,-182.861,1
-0.217,-0.342,-0.105,-153.137,-103.455,-172.119,1
-0.273,-0.33,-0.054,-156.677,-103.516,-160.095,1
-0.29,-0.326,0.003,-160.706,-108.032,-146.667,1
-0.292,-0.364,0.05,-164.246,-111.328,-132.507,1
-0.293,-0.353,0.093,-164.734,-110.901,-118.652,1
-0.277,-0.339,0.125,-165.039,-109.131,-105.53,1
-0.266,-0.309,0.161,-167.847,-105.957,-94.727,1
-0.285,-0.283,0.243,-173.401,-99.182,-85.266,1
-0.303,-0.264,0.329,-179.626,-88.623,-74.402,1
-0.238,-0.268,0.435,-183.96,-73.181,-59.326,1
-0.318,-0.209,0.514,-186.035,-53.284,-43.762,1
-0.324,-0.213,0.622,-186.707,-33.813,-20.63,1
-0.293,-0.2,0.726,-183.594,-22.949,-1.465,1
-0.332,-0.128,0.804,-177.246,-17.151,15.808,1
-0.38,-0.076,0.903,-173.035,-11.963,35.522,1
-0.362,-0.101,0.976,-167.48,-16.235,60.242,1
-0.319,-0.059,1.023,-157.776,-26.672,77.515,1
-0.275,-0.018,1.061,-147.095,-33.813,96.741,1
-0.19,-0.035,1.087,-137.573,-37.231,115.54,1
-0.129,0.027,1.088,-127.197,-36.743,126.404,1
-0.049,0.107,1.109,-120.789,-29.846,134.033,1
0.032,0.188,1.159,-120.667,-15.442,141.296,1
0.09,0.228,1.255,-125.244,5.798,149.963,1
0.018,0.22,1.359,-127.93,27.161,161.316,1
0.005,0.266,1.485,-123.657,39.368,169.189,1
-0.07,0.224,1.61,-111.206,38.696,195.557,1
0.059,0.305,1.612,-94.788,17.334,208.313,1
0.136,0.319,1.662,-77.087,3.479,237.183,1
0.22,0.193,1.694,-60.486,-3.357,237.122,1
0.208,0.349,1.67,-35.4,-9.888,226.624,1
0.225,0.33,1.671,-21.484,-14.709,230.103,1
0.283,0.296,1.66,-11.536,-22.888,230.713,1
0.309,0.352,1.623,1.282,-30.273,229.553,1
0.358,0.328,1.577,11.475,-34.241,232.056,1
0.4,0.35,1.53,23.499,-34.485,234.07,1
0.451,0.355,1.484,34.973,-32.043,238.708,1
0.514,0.391,1.437,44.067,-28.198,241.15,1
0.533,0.399,1.391,48.34,-22.095,244.141,1
0.525,0.373,1.365,49.011,-12.634,244.69,1
0.496,0.367,1.344,50.476,-5.554,239.685,1
0.507,0.359,1.316,52.917,-3.54,234.985,1
0.515,0.395,1.298,56.213,-3.967,232.239,1
0.496,0.4,1.284,59.204,-6.897,235.046,1
0.561,0.358,1.269,61.951,-12.573,229.858,1
0.501,0.479,1.266,68.848,-15.625,226.501,1
0.511,0.406,1.272,70.435,-22.278,231.934,1
0.591,0.399,1.228,72.937,-31.128,223.145,1
0.622,0.464,1.193,78.552,-30.579,213.257,1
0.594,0.473,1.179,80.261,-23.682,211.609,1
0.567,0.479,1.151,80.933,-21.606,214.661,1
0.549,0.405,1.142,79.651,-21.545,213.379,1
0.52,0.401,1.117,80.566,-23.926,201.782,1
0.484,0.393,1.084,82.275,-26.794,190.735,1
0.431,0.372,1.066,82.825,-30.762,180.481,1
0.38,0.337,1.07,84.412,-39.063,169.8,1
0.482,0.421,1.038,87.341,-51.331,152.832,1
0.586,0.502,1.018,91.248,-54.626,154.419,1
0.731,0.359,0.981,88.745,-52.185,160.522,1
0.738,0.536,0.925,91.431,-34.668,149.109,1
0.706,0.506,0.911,86.731,-18.738,152.954,1
0.692,0.475,0.851,77.271,-11.841,154.724,1
0.732,0.408,0.838,72.937,-2.319,154.846,1
0.726,0.379,0.843,71.228,3.235,146.667,1
0.665,0.367,0.776,70.496,4.761,136.536,1
0.727,0.345,0.785,66.467,8.057,123.108,1
0.654,0.322,0.685,60.303,-0.427,104.797,1
0.568,0.423,0.697,53.894,-8.85,86.487,1
0.589,0.233,0.691,41.748,-24.048,79.956,1
0.642,0.325,0.643,34.973,-38.696,64.27,1
0.722,0.249,0.673,27.832,-28.992,49.622,1
0.625,0.311,0.679,23.499,-22.644,34.485,1
0.561,0.341,0.68,19.958,-15.686,24.78,1
0.588,0.254,0.707,17.029,-12.146,21.973,1
0.603,0.303,0.724,14.587,-7.996,11.902,1
0.538,0.369,0.711,10.986,-3.418,7.751,1
0.554,0.249,0.736,2.747,2.625,7.935,1
0.531,0.286,0.741,-2.197,8.606,2.625,1
0.493,0.249,0.752,-7.507,14.954,-0.366,1
0.476,0.211,0.762,-12.573,16.907,-3.662,1
0.467,0.218,0.762,-15.503,17.761,-7.812,1
1.726,0.928,-0.048,66.589,6.47,-82.275,0
1.808,0.875,-0.033,62.256,-3.235,-100.83,0
1.831,0.854,0,67.566,-16.846,-120.239,0
1.89,0.838,-0.037,77.698,-41.321,-139.526,0
2.026,0.782,-0.054,82.458,-66.101,-153.259,0
2.084,0.708,-0.045,88.074,-80.75,-161.499,0
2.142,0.67,-0.059,95.886,-83.984,-169.312,0
2.126,0.702,-0.076,100.525,-73.975,-179.504,0
2.035,0.709,-0.085,95.703,-53.04,-190.796,0
1.931,0.676,-0.073,84.106,-25.513,-202.576,0
1.783,0.608,-0.059,71.167,-2.197,-213.196,0
1.628,0.559,-0.022,61.34,15.625,-221.13,0
1.491,0.527,-0.042,53.223,28.137,-228.333,0
1.343,0.391,-0.055,43.518,38.879,-238.22,0
1.218,0.413,-0.076,40.222,44.617,-245.3,0
1.041,0.365,-0.102,34.729,48.523,-251.953,0
0.861,0.336,-0.071,29.541,50.11,-255.798,0
0.744,0.272,-0.055,26.855,47.729,-259.216,0
0.601,0.21,-0.089,29.114,43.823,-263.977,0
0.5,0.175,-0.14,32.776,35.4,-271.423,1
0.441,0.163,-0.172,34.668,22.827,-278.381,1
0.38,0.159,-0.195,28.32,11.475,-284.79,1
0.3,0.068,-0.186,16.357,1.526,-287.659,1
0.273,-0.012,-0.184,5.432,-9.46,-295.532,1
0.175,0.006,-0.17,-2.747,-17.883,-300.293,1
0.079,-0.075,-0.108,-8.85,-23.254,-297.119,1
0.011,-0.11,-0.11,-9.277,-26.794,-296.814,1
-0.014,-0.115,-0.122,-5.371,-24.048,-279.358,1
-0.055,-0.167,-0.135,-7.141,-18.921,-262.878,1
-0.076,-0.195,-0.16,-12.451,-13.794,-251.465,1
-0.172,-0.219,-0.149,-20.325,-7.874,-235.718,1
-0.209,-0.286,-0.142,-30.701,-7.019,-226.257,1
-0.252,-0.293,-0.152,-39.001,-6.592,-215.271,1
-0.341,-0.327,-0.159,-48.95,-9.216,-203.064,1
-0.25,-0.378,-0.197,-59.937,-16.785,-200.012,1
-0.359,-0.328,-0.203,-69.763,-17.944,-187.561,1
-0.396,-0.384,-0.186,-84.29,-23.193,-175.659,1
-0.39,-0.4,-0.164,-96.558,-35.95,-166.626,1
-0.386,-0.416,-0.124,-105.286,-45.837,-156.494,1
-0.394,-0.435,-0.103,-110.657,-51.697,-146.606,1
-0.38,-0.424,-0.057,-113.708,-54.016,-135.864,1
-0.394,-0.466,-0.022,-113.708,-54.382,-120.361,1
-0.404,-0.483,-0.016,-109.497,-53.467,-101.44,1
-0.434,-0.445,-0.005,-104.065,-52.185,-80.261,1
-0.368,-0.487,0.007,-102.661,-53.772,-54.993,1
-0.377,-0.465,0.025,-103.333,-52.429,-42.175,1
-0.406,-0.422,0.046,-105.835,-50.781,-25.146,1
-0.395,-0.446,0.089,-112.122,-50.415,-6.714,1
-0.401,-0.416,0.134,-118.347,-52.307,8.789,1
-0.374,-0.387,0.181,-123.596,-56.458,26.917,1
-0.323,-0.391,0.264,-130.92,-60.547,39.795,1
-0.286,-0.387,0.337,-136.047,-62.256,46.936,1
-0.251,-0.355,0.398,-136.78,-58.838,55.115,1
-0.201,-0.339,0.454,-136.23,-49.622,68.42,1
-0.156,-0.316,0.497,-134.949,-35.583,84.229,1
-0.116,-0.307,0.538,-132.874,-20.752,101.868,1
-0.078,-0.273,0.592,-130.432,-8.85,115.784,1
-0.047,-0.222,0.651,-129.517,1.282,125.854,1
-0.026,-0.204,0.743,-131.714,11.108,135.986,1
-0.003,-0.157,0.825,-134.094,17.151,145.63,1
0.021,-0.111,0.898,-135.315,20.447,155.273,1
0.063,-0.131,0.986,-134.46,21.301,162.292,1
0.045,-0.136,1.07,-126.831,20.508,177.002,1
0.089,-0.158,1.126,-116.211,10.742,178.04,1
0.154,-0.054,1.162,-99.609,4.7,180.908,1
0.255,-0.057,1.193,-83.679,-2.075,199.524,1
0.286,-0.011,1.225,-70.19,-4.883,209.473,1
0.327,0.057,1.253,-58.594,-8.301,220.52,1
0.387,0.069,1.293,-52.49,-11.353,224.976,1
0.398,0.085,1.334,-46.814,-11.23,226.074,1
0.427,0.141,1.375,-39.734,-9.705,230.408,1
0.497,0.115,1.409,-34.912,-8.911,234.314,1
0.568,0.103,1.438,-27.771,-7.141,237.61,1
0.589,0.05,1.427,-15.625,-5.859,237.671,1
0.59,0.144,1.405,3.174,-4.883,234.863,1
0.637,0.154,1.362,18.738,-4.822,241.028,1
0.622,0.209,1.328,30.884,-8.24,250.305,1
0.635,0.221,1.297,40.222,-14.893,261.047,1
0.731,0.219,1.254,48.462,-25.635,267.517,1
0.836,0.161,1.226,58.167,-27.771,265.259,1
0.872,0.234,1.171,69.397,-24.048,250.61,1
0.894,0.262,1.117,76.782,-14.893,240.173,1
0.902,0.277,1.079,79.651,-7.996,231.018,1
0.881,0.267,1.049,79.529,-3.784,221.802,1
0.843,0.292,1.022,79.163,-3.174,214.233,1
0.827,0.282,1.008,78.735,-7.019,210.144,1
0.805,0.327,1.003,77.454,-16.052,204.651,1
0.825,0.298,0.998,75.5,-29.175,200.134,1
0.777,0.255,0.991,75.5,-42.297,193.542,1
0.819,0.295,0.99,77.942,-54.016,179.687,1
0.838,0.299,0.983,80.322,-61.218,170.837,1
0.833,0.311,0.975,81.665,-62.195,161.438,1
0.795,0.361,0.943,83.74,-60.486,156.006,1
0.753,0.328,0.924,83.13,-59.937,156.799,1
0.704,0.318,0.929,82.092,-61.646,154.846,1
0.712,0.29,0.906,82.581,-66.772,147.522,1
0.683,0.344,0.892,83.923,-67.2,138.733,1
0.631,0.39,0.865,80.017,-68.909,136.597,1
0.652,0.336,0.849,71.228,-73.364,138.123,1
0.7,0.333,0.823,66.589,-77.393,132.141,1
0.675,0.348,0.816,65.125,-76.172,122.986,1
0.638,0.396,0.819,63.782,-73.242,116.089,1
0.671,0.359,0.789,62.744,-73.486,107.361,1
0.651,0.404,0.791,63.904,-70.801,108.398,1
0.585,0.309,0.815,58.35,-68.237,107.605,1
0.617,0.319,0.808,59.387,-72.937,89.417,1
0.625,0.458,0.798,62.805,-73.608,92.773,1
0.699,0.296,0.8,53.223,-70.984,95.093,1
0.798,0.321,0.789,52.307,-64.575,87.463,1
0.792,0.306,0.839,49.377,-52.307,81.055,1
0.722,0.459,0.795,43.884,-43.396,64.453,1
0.848,0.452,0.723,33.325,-36.987,73.486,1
0.861,0.23,0.671,20.508,-26.001,70.923,1
0.702,0.565,0.729,21.545,-3.906,59.753,1
0.757,0.336,0.685,5.615,-12.329,62.988,1
0.809,0.203,0.735,1.099,-7.874,60.12,1
0.774,0.353,0.753,5.676,-6.592,34.119,1
0.652,0.294,0.784,3.113,-7.69,31.494,1
0.733,0.328,0.783,-2.136,-15.808,19.165,1
1.565,0.523,-0.605,37.598,-52.002,-85.754,0
1.554,0.508,-0.597,32.043,-54.382,-99.915,0
1.539,0.495,-0.573,28.259,-56.091,-114.868,0
1.537,0.487,-0.557,26.55,-60.364,-129.395,0
1.558,0.474,-0.557,26.245,-69.519,-143.188,0
1.58,0.473,-0.567,25.269,-80.078,-158.386,0
1.566,0.437,-0.58,21.729,-88.989,-174.744,0
1.561,0.405,-0.578,16.174,-91.003,-191.223,0
1.552,0.371,-0.575,9.644,-86.121,-205.383,0
1.493,0.317,-0.506,2.991,-72.021,-215.271,0
1.404,0.255,-0.451,1.404,-55.786,-219.177,0
1.292,0.21,-0.426,5.615,-48.157,-218.933,0
1.214,0.198,-0.41,11.169,-48.889,-218.506,0
1.099,0.175,-0.392,11.23,-54.749,-219.055,0
0.973,0.113,-0.352,6.348,-62.622,-222.839,0
0.879,0.051,-0.323,2.93,-71.106,-228.271,0
0.83,0.028,-0.326,3.418,-76.904,-232.666,0
0.723,-0.04,-0.303,1.892,-77.942,-243.103,0
0.618,-0.054,-0.283,2.38,-81.909,-252.93,0
0.536,-0.012,-0.255,6.104,-77.332,-247.375,0
0.594,-0.113,-0.336,9.033,-68.115,-231.873,0
0.533,-0.009,-0.338,8.179,-60.181,-224.243,0
0.454,-0.091,-0.292,-3.906,-42.847,-222.839,0
0.378,-0.149,-0.293,-12.695,-31.86,-217.041,0
0.326,-0.177,-0.296,-18.921,-23.804,-211.243,0
