aX,aY,aZ,gX,gY,gZ,ts
1.265,0.783,0.282,-75.867,70.618,-273.376,0
1.233,0.76,0.3,-77.515,74.951,-288.635,0
1.209,0.721,0.33,-79.773,80.566,-301.758,0
1.209,0.691,0.355,-82.092,89.355,-314.941,0
1.233,0.671,0.394,-84.045,105.164,-327.759,0
1.155,0.635,0.469,-84.9,130.676,-340.149,0
1.007,0.611,0.502,-84.167,158.264,-351.868,0
0.849,0.579,0.476,-82.947,178.284,-362.549,0
0.72,0.531,0.402,-84.229,188.293,-373.047,0
0.599,0.491,0.315,-87.83,188.538,-379.578,0
0.492,0.437,0.273,-93.628,181.946,-378.723,0
0.415,0.328,0.274,-101.563,168.823,-372.742,0
0.395,0.19,0.289,-111.145,151.672,-373.657,0
0.421,0.094,0.305,-113.342,136.23,-377.075,0
0.466,0.166,0.274,-107.971,129.822,-374.512,0
0.709,0.204,0.184,-103.638,145.813,-346.497,0
0.371,-0.049,0.224,-115.967,189.392,-332.397,0
0.141,-0.11,0.222,-128.723,205.688,-376.831,0
0.15,-0.046,0.229,-118.042,199.89,-381.958,0
-0.05,-0.156,0.217,-121.704,197.632,-384.46,0
-0.179,-0.232,0.181,-124.329,187.988,-384.888,0
-0.253,-0.284,0.147,-122.07,172.119,-375.427,0
-0.288,-0.356,0.134,-120.972,151.367,-366.211,0
-0.287,-0.371,0.115,-117.371,133.179,-358.704,0
-0.328,-0.403,0.118,-112.671,122.62,-349.731,0
-0.363,-0.409,0.134,-108.276,115.295,-340.088,0
-0.383,-0.432,0.105,-104.37,108.093,-327.759,0
-0.426,-0.454,0.067,-101.257,98.816,-316.895,0
-0.436,-0.453,0.053,-96.985,87.83,-305.054,0
-0.524,-0.476,0.087,-93.262,80.505,-288.147,0
-0.618,-0.531,0.104,-90.515,75.623,-268.555,0
-0.72,-0.569,0.105,-86.304,65.796,-248.535,0
-0.739,-0.585,0.115,-78.857,45.471,-226.257,0
-0.766,-0.591,0.152,-70.679,26.978,-197.083,0
-0.751,-0.745,0.2,-67.871,9.644,-174.194,0
-0.737,-0.725,0.181,-56.58,-3.418,-161.743,0
-0.724,-0.618,0.164,-41.565,0.977,-134.094,0
-0.77,-0.604,0.144,-40.039,18.86,-101.257,0
-0.843,-0.58,0.11,-46.57,39.429,-71.472,0
-0.929,-0.599,0.139,-55.969,58.167,-37.415,0
-1.023,-0.729,0.142,-65.857,64.087,-10.681,0
-1.066,-0.723,0.101,-67.383,59.753,0.061,0
-1.117,-0.636,0.039,-64.514,52.368,17.944,0
-1.103,-0.557,0.053,-71.838,47.729,46.326,0
-1.164,-0.605,0.187,-89.722,44.25,87.097,0
-1.135,-0.762,0.312,-107.178,38.696,139.038,0
-1.037,-0.883,0.329,-110.657,33.691,198.792,0
-0.852,-0.91,0.24,-100.769,33.569,257.996,0
-0.717,-0.899,0.152,-85.815,44.25,312.012,0
-0.723,-0.89,0.095,-72.998,56.763,358.215,0
-0.673,-0.816,0.043,-59.631,61.89,398.437,0
-0.608,-0.732,0.003,-48.279,59.57,438.11,0
-0.518,-0.653,0.007,-39.612,55.176,479.065,0
-0.413,-0.698,0.044,-32.166,44.678,518.372,0
-0.246,-0.823,0.124,-19.287,25.33,548.828,0
-0.008,-0.972,0.121,5.981,0.793,565.674,0
0.279,-0.893,0.119,49.255,-15.93,573.181,0
0.494,-0.652,0.108,103.638,-15.625,580.261,0
0.614,-0.431,0.101,147.583,1.526,584.534,0
0.609,-0.189,0.126,183.289,14.893,582.581,0
0.772,0.071,0.068,214.783,2.197,565.979,0
1.049,0.367,-0.007,239.807,-23.621,528.687,0
1.237,0.651,-0.095,246.277,-38.025,468.384,0
1.143,0.869,-0.061,226.624,-32.654,396.057,0
1.17,0.965,-0.019,188.171,-33.691,327.82,0
1.305,1.009,0.038,136.719,-43.518,262.817,0
1.364,1.053,0.107,78.247,-49.683,195.74,0
1.449,1.011,0.179,18.433,-48.889,130.188,0
1.502,0.873,0.229,-35.034,-37.17,72.876,0
1.451,0.716,0.265,-76.782,-15.625,26.123,0
1.395,0.528,0.276,-103.088,6.653,-6.897,0
1.349,0.332,0.27,-113.647,27.344,-28.625,0
1.275,0.167,0.248,-108.459,44.312,-41.016,0
1.216,0.022,0.192,-93.689,54.565,-44.983,0
1.111,-0.084,0.146,-73.975,58.594,-41.992,0
1.009,-0.187,0.113,-52.002,52.917,-34.729,0
0.966,-0.228,0.081,-28.687,36.682,-25.94,0
0.941,-0.249,0.058,-6.958,18.066,-13.123,0
0.919,-0.306,0.063,10.01,0.366,-0.305,0
0.912,-0.33,0.074,25.574,-17.578,7.507,0
0.89,-0.308,0.077,38.696,-34.546,9.705,0
0.886,-0.321,0.081,46.631,-48.828,8.606,0
0.887,-0.333,0.089,53.223,-59.937,2.075,0
0.894,-0.256,0.091,57.312,-67.2,-9.033,0
0.894,-0.195,0.077,56.152,-68.848,-13.184,0
0.828,-0.256,0.081,47.668,-63.66,-19.287,0
0.842,-0.214,0.089,38.879,-59.082,-38.391,0
0.864,-0.129,0.081,40.649,-50.11,-36.011,0
0.81,-0.109,0.087,39.307,-31.799,-16.357,0
0.808,-0.203,0.096,24.597,-16.296,-20.386,0
0.83,-0.136,0.087,21.301,-5.005,-21.79,0
0.81,-0.257,0.096,19.287,8.118,-16.785,0
0.744,-0.176,0.075,15.442,25.513,-26.55,0
0.881,-0.163,0.074,19.592,34.973,-16.907,0
0.601,-0.278,0.133,18.921,42.908,-11.536,0
0.556,-0.443,0.173,20.203,30.701,-30.945,0
0.766,-0.216,0.099,42.786,6.287,-22.644,0
0.587,-0.319,0.076,49.316,-3.296,-13.123,0
0.709,-0.266,0.029,47.974,-15.076,-15.32,0
0.75,-0.172,0.006,51.575,-20.63,2.869,0
0.727,-0.204,0.023,43.152,-18.555,17.7,0
0.732,-0.143,0.04,34.363,-17.7,30.823,0
0.742,-0.211,0.072,29.053,-17.517,46.753,0
0.75,-0.256,0.095,25.269,-21.301,51.819,0
0.787,-0.308,0.119,24.78,-25.513,44.067,0
0.847,-0.314,0.131,25.757,-26.062,25.146,0
1.762,0.524,0.426,-30.823,-118.408,4.822,0
1.722,0.513,0.496,-21.24,-86.426,-21.24,0
1.609,0.529,0.52,-6.714,-56.458,-49.683,0
1.493,0.565,0.54,9.216,-37.231,-75.073,0
1.408,0.632,0.514,25.757,-25.696,-93.384,0
1.38,0.672,0.483,39.307,-20.325,-105.835,0
1.428,0.702,0.463,46.448,-16.602,-116.455,0
1.487,0.727,0.468,45.41,-6.287,-130.371,0
1.512,0.748,0.492,36.621,14.771,-150.269,0
1.502,0.764,0.512,24.414,45.471,-173.157,0
1.473,0.747,0.526,12.512,79.651,-197.632,0
1.406,0.749,0.537,1.953,110.779,-222.9,0
1.279,0.726,0.532,-7.263,134.46,-245.85,0
1.167,0.661,0.531,-13.245,146.667,-263.977,0
1.053,0.605,0.542,-14.526,148.682,-275.818,0
1.008,0.562,0.525,-13.855,140.442,-283.081,0
1.011,0.496,0.482,-13.489,126.953,-287.598,0
1.029,0.45,0.428,-13.428,117.615,-292.236,0
1.039,0.43,0.397,-11.475,117.31,-297.729,0
1.051,0.428,0.398,-9.399,124.939,-306.091,0
1.048,0.392,0.437,-10.559,140.747,-316.65,0
1.019,0.386,0.465,-11.963,164.062,-328.613,0
0.957,0.434,0.469,-10.498,188.354,-333.74,0
0.875,0.461,0.455,-10.437,208.618,-329.712,0
0.777,0.427,0.431,-16.418,224.121,-331.421,0
0.673,0.421,0.386,-31.372,238.464,-347.29,0
0.567,0.386,0.358,-49.316,250.916,-353.638,0
0.505,0.217,0.326,-66.833,259.094,-349.67,0
0.464,0.147,0.284,-80.078,261.475,-354.431,0
0.471,0.111,0.24,-89.539,264.832,-355.713,0
0.255,-0.025,0.208,-99.609,271.851,-365.173,0
0.156,-0.099,0.206,-105.591,265.991,-388.855,0
0.108,-0.079,0.185,-104.858,257.324,-396.484,0
-0.059,-0.162,0.173,-108.643,256.226,-395.386,0
-0.087,-0.206,0.157,-114.502,253.052,-397.522,0
-0.153,-0.234,0.153,-117.554,252.319,-394.043,0
-0.334,-0.336,0.181,-121.399,248.291,-391.174,0
-0.338,-0.34,0.176,-120.422,234.802,-391.907,0
-0.439,-0.346,0.169,-114.807,225.281,-381.836,0
-0.482,-0.363,0.168,-112.061,212.036,-371.216,0
-0.473,-0.403,0.186,-107.178,197.083,-351.257,0
-0.531,-0.462,0.207,-104.065,186.646,-334.717,0
-0.61,-0.486,0.211,-97.595,172.852,-318.42,0
-0.562,-0.488,0.181,-85.815,155.823,-290.466,0
-0.611,-0.538,0.184,-78.003,145.752,-261.963,0
-0.724,-0.59,0.191,-69.092,133.118,-227.966,0
-0.674,-0.704,0.187,-60.181,109.68,-198.853,0
-0.681,-0.671,0.152,-43.762,86.792,-174.683,0
-0.668,-0.59,0.096,-28.015,66.895,-138.977,0
-0.665,-0.634,0.1,-23.071,50.72,-101.318,0
-0.647,-0.689,0.074,-23.132,32.043,-76.904,0
-0.586,-0.758,0.06,-22.766,23.315,-63.232,0
-0.595,-0.689,0.022,-21.24,20.874,-59.082,0
-0.622,-0.661,0.007,-22.583,20.752,-46.753,0
-0.714,-0.735,0.027,-29.907,14.343,-38.208,0
-0.73,-0.749,0.024,-30.518,-2.38,-29.114,0
-0.699,-0.768,0.009,-27.588,-10.498,-15.625,0
-0.665,-0.789,-0.006,-28.931,-4.028,-6.714,0
-0.693,-0.823,0.049,-33.386,14.465,-2.625,0
-0.911,-0.847,0.098,-42.603,20.508,-8.301,0
-0.841,-0.767,0.046,-43.701,16.968,-0.305,0
-0.851,-0.705,0.062,-51.208,38.269,25.635,0
-0.989,-0.765,0.127,-73.547,54.077,56.519,0
-1.027,-0.806,0.149,-88.196,59.448,99.976,0
-1.011,-0.848,0.141,-98.999,60.181,151.611,0
-1.041,-0.881,0.123,-110.107,55.725,208.008,0
-0.991,-0.876,0.093,-115.112,46.631,265.564,0
-0.933,-0.831,0.029,-113.831,32.654,323.303,0
-0.84,-0.79,-0.024,-110.596,15.259,377.93,0
-0.665,-0.779,-0.101,-108.337,-0.366,426.27,0
-0.501,-0.761,-0.056,-106.506,-5.188,466.919,0
-0.451,-0.868,0.091,-105.042,-10.803,499.146,0
-0.246,-1.006,0.186,-91.919,-19.653,524.658,0
0.113,-1.099,0.262,-61.829,-20.874,542.664,0
0.338,-1.105,0.246,-20.386,-10.132,553.467,0
0.563,-1.008,0.225,31.311,7.874,560.303,0
0.708,-0.83,0.229,85.327,41.504,558.96,0
0.738,-0.551,0.244,132.874,80.75,549.377,0
0.781,-0.256,0.184,169.067,104.431,527.832,0
0.871,0.066,0.067,194.275,112.61,491.638,0
0.859,0.33,-0.01,203.247,111.816,445.129,0
0.774,0.445,-0.036,195.496,90.576,390.32,0
0.853,0.51,-0.04,181.885,36.316,329.712,0
1.005,0.585,-0.023,159.058,-24.963,266.541,0
1.189,0.655,0.026,124.634,-65.247,208.679,0
1.361,0.613,0.081,77.515,-75.745,155.334,0
1.41,0.55,0.087,29.236,-66.528,104.858,0
1.378,0.492,0.085,-10.254,-47.607,59.631,0
1.319,0.408,0.125,-43.823,-23.987,24.414,0
1.257,0.276,0.147,-71.533,-1.343,2.136,0
1.172,0.164,0.158,-85.938,19.409,-9.521,0
1.13,0.072,0.161,-88.501,33.936,-13.428,0
1.089,-0.047,0.141,-84.656,39.734,-9.949,0
0.998,-0.181,0.133,-73.792,36.804,-4.639,0
0.946,-0.248,0.141,-54.138,24.109,-1.648,0
0.992,-0.271,0.127,-30.701,4.883,3.845,0
1.048,-0.318,0.108,-11.23,-9.094,11.78,0
0.957,-0.404,0.127,0.244,-19.409,7.507,0
1.024,-0.398,0.093,6.592,-36.255,-12.573,0
1.119,-0.286,0.056,19.348,-35.278,-17.334,0
1.073,-0.27,0.074,37.415,-19.897,19.958,0
1.046,-0.338,0.086,33.02,-9.766,30.762,0
0.987,-0.345,0.084,26.367,-4.822,24.414,0
1.077,-0.198,0.064,19.47,1.099,15.747,0
0.925,-0.422,0.068,9.155,9.216,23.132,0
1.041,-0.281,0.047,-8.362,7.69,-18.372,0
0.978,-0.233,0.031,1.77,6.348,12.451,0
0.986,-0.527,0.057,-17.639,10.986,1.526,0
0.966,-0.208,0.03,-11.841,5.31,-15.32,0
0.955,-0.426,0.062,-10.132,7.568,4.333,0
0.913,-0.392,0.068,-17.822,8.484,-7.751,0
0.945,-0.343,0.044,-14.404,3.418,-14.954,0
0.978,-0.31,0.032,-7.446,3.296,-5.188,0
0.934,-0.301,0.024,-6.226,7.69,5.371,0
0.874,-0.371,0.051,-8.789,6.958,5.432,0
0.905,-0.391,0.051,-6.348,-2.136,-9.766,0
0.942,-0.253,0.046,0.549,-8.728,-18.921,0
0.915,-0.286,0.068,1.831,-5.188,-4.395,0
0.846,-0.284,0.091,-0.671,-3.906,12.268,0
1.636,0.722,0.354,-75.867,-44.739,-114.441,0
1.572,0.769,0.431,-73.181,-17.029,-145.752,0
1.485,0.76,0.505,-69.214,6.592,-174.316,0
1.358,0.735,0.514,-62.317,21.667,-200.134,0
1.265,0.735,0.506,-52.612,29.724,-223.572,0
1.229,0.766,0.481,-42.053,33.752,-243.469,0
1.221,0.793,0.469,-36.194,34.973,-259.521,0
1.262,0.782,0.482,-36.011,41.504,-276.184,0
1.302,0.764,0.509,-37.537,58.044,-296.204,0
1.284,0.771,0.529,-39.001,82.458,-317.627,0
1.196,0.759,0.531,-40.955,112.244,-340.698,0
1.053,0.72,0.506,-43.64,140.808,-361.938,0
0.878,0.672,0.47,-46.692,158.63,-378.113,0
0.742,0.608,0.429,-51.636,163.147,-386.353,0
0.648,0.507,0.376,-56.763,158.508,-385.315,0
0.611,0.416,0.342,-59.265,151.001,-378.967,0
0.609,0.323,0.336,-58.35,147.156,-369.629,0
0.603,0.239,0.365,-57.617,151.306,-364.38,0
0.589,0.172,0.352,-59.875,165.527,-369.751,0
0.523,0.207,0.322,-62.866,184.57,-378.723,0
0.452,0.12,0.265,-64.087,201.355,-367.249,0
0.317,0,0.253,-69.275,211.67,-368.591,0
0.314,0.027,0.235,-70.129,213.074,-377.136,0
0.262,0.004,0.245,-72.327,220.154,-364.197,0
-0.112,-0.187,0.295,-84.961,225.098,-367.065,0
0.033,-0.138,0.247,-90.332,208.313,-374.268,0
-0.169,-0.259,0.221,-94.299,200.928,-359.68,0
-0.161,-0.345,0.17,-103.943,195.068,-359.07,0
-0.181,-0.38,0.161,-105.591,191.04,-351.807,0
-0.279,-0.406,0.161,-107.239,186.829,-343.994,0
-0.274,-0.446,0.159,-108.704,176.758,-341.492,0
-0.298,-0.464,0.176,-107.056,173.828,-335.693,0
-0.411,-0.486,0.186,-104.065,175.842,-324.951,0
-0.408,-0.53,0.183,-98.206,169.739,-309.387,0
-0.421,-0.569,0.164,-90.82,160.461,-296.448,0
-0.511,-0.573,0.155,-80.75,150.879,-284.302,0
-0.618,-0.59,0.146,-69.397,134.033,-267.456,0
-0.6,-0.62,0.102,-58.044,111.694,-240.784,0
-0.661,-0.575,0.042,-50.964,93.994,-213.501,0
-0.659,-0.596,0.023,-49.011,76.904,-181.885,0
-0.597,-0.62,0.051,-54.81,57.922,-161.987,0
-0.697,-0.584,0.082,-59.509,51.514,-140.137,0
-0.697,-0.657,0.137,-65.43,47.974,-114.014,0
-0.67,-0.749,0.161,-67.322,43.457,-92.285,0
-0.674,-0.807,0.164,-60.73,43.884,-73.853,0
-0.699,-0.809,0.149,-49.622,45.044,-63.354,0
-0.704,-0.738,0.121,-37.842,48.462,-51.697,0
-0.803,-0.7,0.107,-34.485,56.396,-35.645,0
-0.866,-0.656,0.085,-38.513,58.96,-18.616,0
-0.881,-0.612,0.013,-48.401,57.556,3.479,0
-0.837,-0.558,-0.014,-68.726,59.448,26.672,0
-0.938,-0.568,0.035,-97.168,65.796,53.528,0
-0.893,-0.621,0.057,-125.183,72.327,92.529,0
-0.887,-0.657,0.12,-146.973,79.651,144.592,0
-0.929,-0.729,0.193,-163.574,82.703,205.566,0
-0.972,-0.829,0.242,-169.495,71.106,269.714,0
-0.874,-0.834,0.199,-161.499,47.546,336.365,0
-0.735,-0.745,0.183,-146.24,26.672,401.245,0
-0.599,-0.792,0.265,-136.902,14.648,460.693,0
-0.447,-1.006,0.362,-126.587,1.953,505.798,0
-0.155,-1.145,0.418,-95.337,-8.118,535.461,0
0.149,-1.279,0.392,-45.41,-8.85,551.147,0
0.383,-1.208,0.389,15.015,5.371,558.899,0
0.501,-1.003,0.359,80.688,36.072,564.88,0
0.423,-0.773,0.352,135.864,76.782,568.359,0
0.351,-0.48,0.257,186.401,96.375,571.167,0
0.515,-0.09,0.16,234.985,83.862,563.293,0
0.566,0.226,0.072,262.634,49.011,537.109,0
0.676,0.529,0.026,270.752,-0.977,493.164,0
0.835,0.666,0.038,258.85,-54.321,436.646,0
1.011,0.763,0.086,230.347,-97.961,373.108,0
1.248,0.882,0.127,189.819,-124.084,307.434,0
1.499,0.998,0.158,134.705,-125.549,240.723,0
1.575,1.028,0.196,64.819,-100.403,171.021,0
1.609,0.953,0.285,-7.69,-54.932,105.53,0
1.534,0.799,0.366,-72.205,-5.615,50.11,0
1.428,0.616,0.391,-120.483,32.654,6.775,0
1.356,0.44,0.384,-144.47,60.852,-21.362,0
1.252,0.247,0.35,-148.926,82.092,-37.598,0
1.132,0.056,0.324,-137.817,91.431,-47.424,0
1.078,-0.052,0.268,-115.295,83.374,-52.307,0
1.1,-0.112,0.208,-86.365,70.74,-39.917,0
1.017,-0.261,0.179,-63.11,60.364,-30.212,0
1.018,-0.26,0.163,-33.508,43.03,-16.357,0
0.996,-0.366,0.149,-7.751,25.574,-0.916,0
1.001,-0.369,0.128,16.846,7.019,8.423,0
1,-0.326,0.101,37.048,-7.385,16.846,0
0.98,-0.358,0.104,44.617,-16.785,21.484,0
1.009,-0.309,0.091,46.143,-26.855,21.667,0
1.016,-0.285,0.079,43.213,-32.227,26.123,0
0.982,-0.356,0.108,34.729,-31.25,23.987,0
0.988,-0.328,0.112,29.602,-32.41,15.808,0
0.975,-0.325,0.094,22.339,-33.325,4.578,0
1.045,-0.271,0.085,15.503,-27.832,-3.601,0
1.021,-0.249,0.08,11.23,-14.465,5.859,0
1.003,-0.261,0.091,4.761,-0.793,15.869,0
0.979,-0.257,0.106,-2.747,8.423,14.282,0
0.899,-0.317,0.133,-10.62,13.367,5.432,0
0.985,-0.23,0.106,-13.916,14.099,-2.441,0
0.971,-0.405,0.069,-19.287,15.503,-18.799,0
0.942,-0.126,0.086,-16.724,20.02,-39.978,0
0.919,-0.179,0.098,-4.395,20.325,0.854,0
0.816,-0.354,0.132,-12.878,15.259,7.263,0
0.933,-0.237,0.086,-6.592,0.732,3.235,0
0.99,-0.223,0.096,-0.305,1.038,8.24,0
0.837,-0.287,0.142,-5.188,4.211,0.305,0
0.884,-0.161,0.14,-0.977,-3.479,0.977,0
0.915,-0.231,0.139,-2.014,-9.094,13.977,0
0.91,-0.277,0.149,-6.348,-9.888,14.832,0
0.931,-0.294,0.162,-5.798,-9.155,4.15,0
0.891,-0.211,0.163,-2.197,-7.568,-2.136,0
0.901,-0.261,0.17,-3.113,-5.92,-1.343,0
0.894,-0.293,0.174,-4.7,-4.211,-7.935,0
0.9,-0.192,0.163,-0.183,-2.502,-12.085,0
0.877,-0.2,0.161,1.465,-0.061,-1.465,0
0.873,-0.273,0.156,-3.54,0.366,1.465,0
0.892,-0.236,0.15,-1.709,-2.075,1.038,0
0.885,-0.237,0.148,0.671,-2.502,3.967,0
0.9,-0.246,0.142,0.671,-1.404,7.324,0
1.626,0.896,0.239,80.444,-174.255,81.909,0
1.6,0.807,0.26,98.145,-149.231,50.354,0
1.656,0.819,0.229,125.793,-126.404,22.888,0
1.606,0.999,0.179,149.353,-98.877,-8.545,0
1.544,1.194,0.156,155.518,-74.89,-34.241,0
1.552,1.208,0.149,146.179,-56.58,-57.617,0
1.54,1.207,0.16,133.85,-38.391,-81.177,0
1.505,1.257,0.214,118.347,-23.193,-104.248,0
1.523,1.275,0.264,94.788,-9.888,-130.249,0
1.487,1.201,0.31,68.481,2.319,-157.776,0
1.443,1.131,0.355,48.096,12.268,-183.594,0
1.406,1.065,0.388,35.278,20.935,-212.097,0
1.37,1.034,0.424,26.855,30.457,-240.967,0
1.359,1.025,0.451,21.301,41.809,-263.306,0
1.313,0.946,0.473,16.479,57.068,-283.264,0
1.243,0.894,0.465,15.503,73.486,-309.021,0
1.159,0.882,0.44,17.7,87.891,-335.388,0
1.074,0.874,0.399,15.991,102.173,-358.215,0
0.977,0.86,0.364,11.047,116.821,-376.16,0
0.88,0.819,0.33,4.15,128.845,-388.184,0
0.801,0.757,0.314,-5.371,138.123,-395.935,0
0.737,0.702,0.306,-16.113,145.874,-400.94,0
0.697,0.667,0.323,-28.259,154.541,-402.71,0
0.647,0.597,0.376,-41.565,163.086,-403.076,0
0.598,0.512,0.425,-52.307,169.189,-397.4,0
0.542,0.427,0.449,-52.002,175.293,-377.075,0
0.508,0.325,0.421,-46.57,184.814,-360.779,0
0.464,0.306,0.385,-49.744,196.96,-378.235,0
0.403,0.288,0.377,-54.749,210.022,-388.367,0
0.352,0.26,0.37,-60.547,221.863,-388.977,0
0.273,0.216,0.376,-67.505,228.516,-388.184,0
0.156,0.122,0.38,-73.853,231.262,-387.024,0
0.107,0.044,0.364,-77.148,227.356,-389.099,0
0.192,0.068,0.288,-77.148,224.609,-384.705,0
0.244,0.028,0.25,-83.862,238.22,-374.451,0
-0.244,-0.191,0.287,-94.91,249.146,-382.629,0
-0.157,-0.124,0.25,-90.881,226.379,-401.489,0
-0.043,-0.107,0.182,-85.205,209.167,-385.803,0
-0.284,-0.232,0.156,-97.046,211.609,-382.324,0
-0.205,-0.24,0.146,-100.83,205.627,-382.141,0
-0.367,-0.294,0.185,-99.792,204.041,-373.962,0
-0.417,-0.353,0.176,-100.464,192.139,-376.465,0
-0.373,-0.323,0.17,-92.102,186.768,-360.657,0
-0.562,-0.375,0.161,-90.027,188.904,-344.543,0
-0.598,-0.413,0.143,-88.928,178.894,-331.238,0
-0.625,-0.414,0.108,-85.388,166.992,-311.707,0
-0.71,-0.409,0.085,-86.243,159.668,-286.133,0
-0.851,-0.436,0.078,-93.872,144.47,-264.16,0
-0.867,-0.461,0.108,-100.342,123.413,-239.502,0
-1.001,-0.456,0.147,-107.971,111.206,-212.341,0
-1.041,-0.602,0.185,-117.004,102.661,-180.054,0
-1.054,-0.673,0.193,-117.432,91.736,-162.17,0
-1.121,-0.67,0.196,-104.187,84.656,-132.568,0
-1.135,-0.725,0.236,-91.003,81.848,-94.604,0
-0.988,-0.797,0.22,-78.247,91.248,-49.438,0
-0.926,-0.787,0.248,-68.481,125.732,2.014,0
-1.13,-0.815,0.282,-66.528,157.593,53.284,0
-1.221,-0.76,0.25,-64.026,169.312,107.971,0
-1.293,-0.649,0.167,-62.5,163.879,171.692,0
-1.245,-0.575,0.102,-69.153,142.151,240.967,0
-1.094,-0.592,-0.009,-81.177,112.854,314.331,0
-1.008,-0.634,-0.063,-91.919,82.764,380.92,0
-0.98,-0.672,-0.107,-97.839,46.692,440.002,0
-0.797,-0.665,-0.124,-97.839,9.033,492.249,0
-0.617,-0.65,-0.027,-92.163,-17.09,540.527,0
-0.451,-0.79,0.123,-78.674,-36.56,580.017,0
-0.164,-0.948,0.207,-50.11,-57.251,606.934,0
0.236,-0.921,0.269,-3.784,-65.002,623.962,0
0.519,-0.758,0.245,45.532,-48.218,631.042,0
0.742,-0.614,0.219,85.938,-9.949,628.662,0
0.807,-0.403,0.216,124.023,33.63,621.704,0
0.852,-0.15,0.101,164.49,64.819,600.098,0
1.04,0.197,0.085,197.266,72.937,560.852,0
1.024,0.474,0.077,207.642,62.561,497.131,0
1.033,0.689,0.073,196.838,42.236,418.03,0
0.939,0.806,0.138,167.786,17.7,332.52,0
0.951,0.895,0.204,128.113,-19.043,252.014,0
1.067,0.848,0.201,82.52,-65.43,185.547,0
1.211,0.779,0.164,39.063,-102.417,129.272,0
1.346,0.757,0.147,3.906,-110.596,85.083,0
1.401,0.698,0.191,-31.738,-86.365,50.293,0
1.404,0.583,0.274,-65.613,-45.227,25.757,0
1.347,0.424,0.332,-90.271,-4.211,9.216,0
1.25,0.268,0.35,-99.731,28.87,-0.977,0
1.158,0.155,0.343,-93.994,49.255,-3.296,0
1.083,0.072,0.316,-78.613,56.702,0.732,0
1.063,0.006,0.271,-59.082,52.368,7.812,0
1.03,-0.058,0.232,-39.246,44.25,15.198,0
0.987,-0.128,0.196,-20.386,32.593,20.691,0
0.97,-0.166,0.151,0.366,15.381,24.597,0
0.99,-0.142,0.142,21.484,-3.052,28.137,0
1.025,-0.115,0.122,36.682,-18.311,33.386,0
1.062,-0.104,0.104,42.48,-27.954,36.194,0
1.054,-0.082,0.106,42.053,-29.541,34.729,0
1.003,-0.134,0.142,34.058,-28.809,22.827,0
1.117,-0.097,0.099,22.4,-32.532,-0.366,0
1.097,0.025,0.084,26.245,-15.381,21.729,0
0.976,-0.128,0.131,12.695,6.714,36.621,0
0.999,-0.152,0.127,-2.197,10.071,17.395,0
0.893,-0.302,0.176,-4.333,5.554,-7.385,0
1.026,-0.14,0.129,-2.686,-2.197,-36.804,0
0.903,-0.085,0.144,9.155,6.165,-8.545,0
0.87,-0.338,0.17,-2.93,9.888,-11.23,0
0.774,-0.226,0.176,3.052,1.282,-29.541,0
0.849,-0.166,0.128,16.113,-13.855,-26.489,0
0.902,-0.164,0.091,17.883,-13.977,-23.315,0
0.818,-0.162,0.098,14.465,-8.301,-21.484,0
0.855,-0.141,0.109,12.451,-7.751,-14.709,0
0.869,-0.114,0.105,11.23,-7.202,-0.427,0
0.903,-0.289,0.146,4.639,-2.991,0.244,0
0.861,-0.056,0.137,8.057,5.432,9.521,0
0.879,-0.261,0.186,4.761,13.672,18.311,0
0.735,-0.279,0.239,4.395,15.869,1.953,0
0.85,-0.27,0.202,14.526,-0.305,-12.756,0
0.874,-0.157,0.158,28.503,-7.751,-15.32,0
0.843,-0.201,0.142,28.137,-7.629,-20.569,0
0.856,-0.143,0.144,26.611,-10.315,-28.625,0
0.805,-0.071,0.134,28.809,-15.869,-15.442,0
0.816,-0.138,0.136,21.301,-19.592,-5.859,0
1.76,0.647,-0.343,-18.799,-114.624,66.895,0
1.812,0.729,-0.332,-27.283,-101.257,64.636,0
1.849,0.778,-0.304,-41.443,-80.139,59.021,0
1.858,0.832,-0.287,-58.533,-54.932,50.842,0
1.827,0.899,-0.267,-77.026,-28.625,41.809,0
1.728,0.94,-0.252,-95.398,-5.92,32.654,0
1.599,0.951,-0.21,-113.647,7.141,22.4,0
1.456,0.965,-0.165,-129.028,8.667,11.902,0
1.401,0.94,-0.092,-141.541,-0.366,2.075,0
1.456,0.877,-0.003,-149.231,-17.151,-8.545,0
1.574,0.855,0.038,-146.118,-35.522,-24.841,0
1.614,0.866,0.086,-136.169,-46.204,-49.255,0
1.609,0.906,0.18,-124.634,-45.288,-79.346,0
1.623,0.945,0.249,-110.474,-38.757,-112.183,0
1.615,0.94,0.272,-94.666,-29.114,-145.996,0
1.548,0.954,0.3,-75.989,-18.494,-179.321,0
1.453,1,0.273,-54.504,-9.338,-209.045,0
1.353,1.02,0.235,-39.307,-1.404,-234.497,0
1.279,0.999,0.184,-32.471,4.883,-255.249,0
1.215,0.983,0.155,-29.663,6.836,-272.278,0
1.155,0.965,0.162,-29.419,6.287,-286.133,0
1.111,0.933,0.185,-29.724,5.737,-298.34,0
1.108,0.883,0.216,-30.945,5.737,-313.293,0
1.094,0.803,0.28,-31.616,11.841,-329.468,0
1.074,0.766,0.322,-28.625,26.184,-345.642,0
1.004,0.766,0.308,-23.376,44.067,-361.145,0
