aX,aY,aZ,gX,gY,gZ,ts
0.86,0.507,0.449,10.803,-49.316,-322.388,0
0.777,0.466,0.483,23.315,-41.809,-322.876,0
0.708,0.438,0.49,37.17,-34.485,-322.327,0
0.637,0.424,0.495,50.476,-28.809,-318.97,0
0.563,0.373,0.469,60.12,-23.743,-316.772,0
0.464,0.323,0.417,67.2,-21.118,-320.19,0
0.407,0.311,0.351,73.975,-22.156,-318.359,0
0.37,0.26,0.303,77.148,-24.658,-312.378,0
0.318,0.185,0.281,76.111,-24.719,-305.054,0
0.3,-0.3,0.294,73.547,-35.217,-331.238,0
0.529,0.153,0.144,95.825,-30.823,-351.685,0
0.2,0.125,0.203,121.46,-9.216,-274.719,0
0.149,-0.104,0.149,103.088,-1.77,-267.395,0
0.109,-0.154,0.145,103.088,-6.775,-254.7,0
0.138,-0.175,0.084,109.558,-10.132,-240.784,0
0.084,-0.212,0.05,108.765,-10.742,-228.394,0
-0.022,-0.288,0.031,103.821,-12.573,-212.585,0
-0.007,-0.419,0.024,101.318,-18.86,-193.359,0
-0.045,-0.448,-0.016,103.943,-28.564,-179.138,0
-0.086,-0.472,-0.049,108.948,-36.194,-162.17,0
-0.093,-0.513,-0.103,114.441,-45.41,-141.663,0
-0.078,-0.559,-0.155,120.056,-54.932,-124.39,0
-0.029,-0.586,-0.237,123.718,-61.34,-113.281,0
-0.073,-0.571,-0.323,124.817,-59.57,-106.079,0
0.153,-0.64,-0.413,121.399,-55.786,-97.29,0
-0.034,-0.49,-0.537,109.558,-43.64,-93.872,0
-0.014,-0.566,-0.577,84.778,-28.992,-75.623,0
0.051,-0.733,-0.617,55.481,-20.63,-61.035,0
-0.042,-0.712,-0.662,35.034,-12.634,-59.692,0
-0.01,-0.732,-0.69,19.897,-7.69,-44.8,0
-0.045,-0.775,-0.695,-0.854,-2.563,-35.583,0
-0.096,-0.769,-0.658,-16.052,-3.174,-25.757,0
-0.02,-0.831,-0.618,-26.428,-9.277,-6.958,0
0.016,-0.833,-0.631,-34.851,-18.982,6.47,0
0.051,-0.796,-0.638,-42.664,-23.865,22.278,0
0.07,-0.806,-0.64,-54.138,-24.353,38.025,0
0.083,-0.863,-0.604,-67.017,-25.391,46.448,0
0.088,-0.888,-0.578,-75.989,-27.649,45.776,0
0.062,-0.825,-0.557,-81.848,-26.917,43.64,0
0.05,-0.802,-0.51,-91.919,-24.902,47.729,0
0.038,-0.792,-0.46,-104.492,-26.184,56.885,0
0.049,-0.772,-0.398,-115.356,-30.945,68.97,0
0.062,-0.744,-0.325,-125.488,-37.354,80.322,0
0.093,-0.728,-0.246,-133.911,-44.922,89.722,0
0.151,-0.683,-0.182,-139.832,-51.514,95.764,0
0.216,-0.607,-0.128,-143.127,-54.382,101.074,0
0.273,-0.555,-0.081,-147.888,-52.063,105.835,0
0.273,-0.52,-0.03,-152.771,-47.241,109.497,0
0.246,-0.468,0.03,-155.64,-46.387,112.854,0
0.259,-0.399,0.091,-157.715,-52.612,116.638,0
0.295,-0.362,0.175,-161.377,-62.073,120.544,0
0.384,-0.368,0.258,-164.185,-68.481,123.779,0
0.462,-0.362,0.312,-163.513,-66.467,122.864,0
0.543,-0.293,0.343,-156.616,-58.594,119.812,0
0.594,-0.21,0.402,-150.391,-49.866,116.577,0
0.623,-0.135,0.494,-148.376,-42.908,113.525,0
0.68,-0.107,0.582,-150.33,-39.612,110.474,0
0.715,-0.065,0.677,-151.428,-39.185,106.995,0
0.744,-0.044,0.781,-150.879,-42.603,103.638,0
0.837,-0.041,0.878,-148.193,-51.27,100.891,0
0.97,0.008,0.978,-141.785,-58.838,96.436,0
1.084,0.058,1.057,-133.301,-58.35,90.942,0
1.136,0.069,1.113,-124.207,-51.514,85.266,0
1.145,0.072,1.155,-115.723,-41.87,77.82,0
1.137,0.109,1.199,-105.408,-34.668,69.397,0
1.134,0.093,1.221,-95.459,-30.701,60.608,0
1.111,0.047,1.192,-86.609,-26.733,54.138,0
1.025,0.003,1.158,-76.721,-23.437,49.255,0
0.99,0.046,1.146,-64.392,-20.142,42.969,0
1.056,-0.134,1.136,-53.406,-23.743,34.363,0
1.015,0.12,1.059,-40.649,-13.428,37.415,0
0.901,-0.135,1.033,-47.729,-10.498,43.274,0
0.949,-0.138,1.009,-39.795,-7.202,29.236,0
0.846,-0.005,0.954,-28.564,-15.93,20.63,0
0.877,-0.067,0.931,-28.381,-13.733,27.527,0
0.837,-0.219,0.904,-30.151,-11.414,19.653,0
0.804,-0.078,0.88,-18.677,-10.986,10.01,0
0.784,-0.153,0.863,-17.7,-13.062,10.01,0
0.807,-0.196,0.84,-17.944,-13.489,3.54,0
0.805,-0.155,0.81,-11.597,-10.742,1.831,0
0.781,-0.163,0.781,-9.094,-4.15,7.263,0
0.735,-0.198,0.757,-8.362,0.366,11.536,0
0.732,-0.191,0.727,-4.639,1.709,13.55,0
0.724,-0.187,0.694,-0.916,0.61,16.113,0
0.716,-0.191,0.666,0.244,0.427,17.09,0
0.726,-0.198,0.65,1.953,-1.404,13.977,0
0.738,-0.142,0.631,4.028,-2.197,12.146,0
0.741,-0.191,0.619,0.61,-1.465,11.353,0
0.746,-0.198,0.604,-0.854,0.671,6.897,0
0.761,-0.192,0.594,-0.244,5.31,3.357,0
0.747,-0.179,0.591,-1.648,11.414,1.038,0
0.716,-0.18,0.596,-3.906,15.808,3.418,0
0.69,-0.194,0.601,-6.165,17.944,5.676,0
0.667,-0.2,0.6,-5.676,16.052,6.592,0
0.649,-0.186,0.603,-3.723,11.353,6.104,0
0.652,-0.177,0.602,-2.197,5.188,7.996,0
1.594,0.532,0.415,-21.118,-116.394,-90.149,0
1.588,0.565,0.475,-3.662,-107.178,-104.187,0
1.566,0.649,0.509,15.747,-99.182,-118.164,0
1.532,0.711,0.539,31.86,-96.13,-131.409,0
1.495,0.738,0.576,41.687,-97.656,-144.287,0
1.441,0.729,0.61,49.438,-99.609,-155.823,0
1.403,0.692,0.645,57.19,-101.501,-166.199,0
1.396,0.666,0.67,67.383,-101.624,-176.331,0
1.365,0.644,0.699,80.505,-98.267,-185.242,0
1.3,0.659,0.73,95.947,-91.553,-192.139,0
1.234,0.645,0.721,109.924,-83.374,-198.73,0
1.164,0.617,0.702,121.216,-73.059,-206.909,0
1.088,0.622,0.672,132.935,-61.096,-216.064,0
1.007,0.618,0.655,142.639,-49.683,-225.769,0
0.928,0.597,0.63,149.536,-38.635,-233.459,0
0.839,0.563,0.616,153.992,-27.405,-239.319,0
0.754,0.521,0.601,157.166,-17.273,-243.896,0
0.665,0.479,0.576,160.889,-8.301,-247.437,0
0.582,0.449,0.544,166.809,-0.916,-250.977,0
0.518,0.414,0.502,172.791,3.052,-252.197,0
0.474,0.368,0.462,177.551,4.761,-251.16,0
0.436,0.33,0.404,180.786,7.446,-250.916,0
0.365,0.288,0.362,182.495,10.986,-250.488,0
0.287,0.242,0.323,181.702,13.794,-251.221,0
0.215,0.128,0.298,180.847,13.794,-251.587,0
0.232,0.067,0.223,184.265,9.277,-259.46,0
0.198,0.228,0.132,189.636,16.174,-243.713,0
0.071,0.031,0.076,172.363,23.804,-224.67,0
0.02,-0.134,0.001,158.02,25.269,-222.778,0
-0.057,-0.186,-0.085,158.081,23.987,-214.111,0
-0.107,-0.266,-0.178,156.86,23.254,-203.186,0
-0.163,-0.357,-0.28,153.687,20.996,-190.186,0
-0.233,-0.415,-0.358,150.696,15.869,-172.791,0
-0.267,-0.473,-0.429,147.034,8.667,-151.489,0
-0.278,-0.532,-0.509,139.282,-1.587,-132.141,0
-0.234,-0.564,-0.598,127.991,-9.46,-114.014,0
-0.235,-0.563,-0.686,112.122,-13.611,-93.384,0
-0.21,-0.597,-0.737,88.684,-13.977,-69.702,0
-0.145,-0.702,-0.769,61.829,-14.404,-46.265,0
-0.135,-0.767,-0.776,37.781,-15.442,-34.607,0
-0.033,-0.816,-0.744,19.287,-13.062,-33.691,0
0.1,-0.778,-0.73,4.883,-9.46,-34.18,0
0.052,-0.659,-0.704,-12.268,4.456,-20.691,0
0.182,-0.781,-0.653,-38.025,15.259,1.404,0
0.243,-0.84,-0.594,-58.228,24.719,7.08,0
0.278,-0.783,-0.567,-69.824,33.203,10.071,0
0.293,-0.781,-0.508,-82.764,47.119,13.428,0
0.198,-0.802,-0.447,-96.558,53.284,16.357,0
0.093,-0.781,-0.388,-103.882,48.096,23.804,0
0.036,-0.765,-0.355,-109.314,28.992,34.18,0
0.036,-0.744,-0.345,-114.807,1.526,45.349,0
0.024,-0.704,-0.328,-121.643,-26.306,53.101,0
0.028,-0.668,-0.286,-129.028,-52.856,59.143,0
0.048,-0.637,-0.234,-134.949,-77.515,66.223,0
0.083,-0.571,-0.198,-139.587,-97.534,71.533,0
0.142,-0.485,-0.174,-145.203,-111.572,77.637,0
0.173,-0.41,-0.121,-154.785,-118.286,85.022,0
0.215,-0.379,-0.04,-166.87,-118.469,92.163,0
0.269,-0.365,0.03,-176.88,-114.136,97.229,0
0.302,-0.357,0.089,-182.983,-105.042,98.694,0
0.335,-0.311,0.141,-183.228,-94.177,98.511,0
0.346,-0.235,0.203,-180.237,-87.036,98.999,0
0.326,-0.189,0.292,-179.687,-84.167,101.746,0
0.393,-0.093,0.424,-178.528,-85.205,107.361,0
0.425,-0.036,0.579,-177.124,-92.407,110.779,0
0.593,0.077,0.731,-173.462,-105.957,109.009,0
0.771,0.131,0.898,-170.898,-113.098,103.21,0
0.915,0.147,1.053,-169.373,-104.37,90.454,0
1,0.199,1.192,-163.391,-83.74,73.547,0
1.052,0.222,1.313,-157.043,-58.655,54.688,0
1.088,0.209,1.409,-148.987,-36.56,36.56,0
1.077,0.215,1.487,-137.878,-21.545,19.714,0
1.027,0.246,1.561,-124.39,-12.329,5.676,0
0.988,0.233,1.609,-112.305,-12.878,2.93,0
0.988,0.185,1.618,-102.539,-22.339,10.01,0
0.894,0.138,1.601,-91.98,-33.508,19.348,0
0.948,-0.093,1.554,-75.195,-46.692,19.958,0
0.96,0.113,1.448,-51.147,-45.044,22.339,0
0.802,-0.082,1.371,-49.072,-41.077,34.668,0
0.809,-0.286,1.31,-37.842,-40.1,26.733,0
0.792,-0.112,1.195,-13.489,-43.152,8.728,0
0.793,-0.094,1.078,-4.944,-32.227,8.545,0
0.733,-0.261,1.016,-9.277,-10.01,6.653,0
0.666,-0.229,0.959,-5.615,1.526,-4.761,0
0.634,-0.194,0.913,-2.197,10.01,-12.634,0
0.632,-0.22,0.882,-6.042,17.029,-15.32,0
0.586,-0.236,0.858,-10.132,21.606,-14.587,0
0.577,-0.279,0.849,-11.108,23.437,-14.771,0
0.565,-0.224,0.827,-8.362,20.325,-11.108,0
0.551,-0.265,0.818,-8.423,18.005,-2.563,0
0.545,-0.301,0.809,-5.371,12.207,0.671,0
0.56,-0.243,0.776,3.418,3.052,4.517,0
0.582,-0.236,0.748,7.507,-2.93,9.521,0
0.595,-0.231,0.723,8.972,-4.028,12.268,0
0.612,-0.222,0.701,10.132,-2.808,11.902,0
0.612,-0.232,0.685,10.315,0.732,7.507,0
0.609,-0.188,0.66,10.376,5.554,1.77,0
0.625,-0.228,0.661,7.202,11.047,-1.709,0
0.606,-0.185,0.655,3.235,17.822,-5.31,0
0.585,-0.211,0.663,-2.197,24.048,-4.639,0
0.554,-0.236,0.682,-6.592,27.527,-5.188,0
0.561,-0.275,0.701,-6.47,26.367,-5.371,0
0.525,-0.265,0.703,-2.991,19.531,-6.287,0
0.52,-0.182,0.711,0.183,13.489,-1.465,0
0.515,-0.225,0.712,-4.089,5.188,6.287,0
0.55,-0.291,0.715,-4.395,-4.7,6.348,0
0.583,-0.217,0.705,3.174,-12.512,4.089,0
0.594,-0.17,0.703,4.578,-15.015,4.7,0
0.627,-0.176,0.7,0.488,-11.841,9.827,0
0.641,-0.233,0.708,-3.906,-5.127,9.888,0
0.624,-0.218,0.708,-2.625,0.549,3.723,0
0.613,-0.202,0.71,0.61,6.409,-2.197,0
0.595,-0.167,0.711,1.038,9.949,-5.31,0
0.593,-0.14,0.707,-3.052,10.315,-3.601,0
0.584,-0.177,0.716,-10.132,11.902,-0.61,0
0.568,-0.207,0.724,-14.16,9.46,-0.122,0
0.563,-0.191,0.723,-13.489,5.31,0.488,0
0.566,-0.229,0.735,-12.695,1.77,0.854,0
0.579,-0.236,0.741,-9.888,-2.014,-0.183,0
1.475,0.867,-0.204,-9.338,-156.86,-89.783,0
1.535,0.871,-0.106,-10.498,-160.645,-106.567,0
1.591,0.87,-0.005,-9.705,-156.86,-124.084,0
1.609,0.869,0.077,-7.08,-146.606,-142.883,0
1.581,0.839,0.166,-3.479,-134.216,-163.147,0
1.555,0.809,0.214,2.136,-121.948,-182.739,0
1.515,0.808,0.245,7.507,-110.596,-201.599,0
1.484,0.826,0.244,12.207,-98.755,-219.299,0
1.419,0.837,0.261,15.808,-87.097,-235.718,0
1.35,0.828,0.292,19.409,-77.576,-250.427,0
1.291,0.794,0.326,23.621,-69.763,-262.756,0
1.217,0.748,0.37,30.334,-63.354,-272.949,0
1.106,0.699,0.389,39.368,-59.326,-281.738,0
1.008,0.631,0.43,49.622,-58.533,-289.978,0
0.951,0.593,0.461,61.34,-61.584,-297.363,0
0.879,0.606,0.454,76.05,-66.772,-301.27,0
0.805,0.578,0.442,88.318,-71.35,-302.49,0
0.753,0.541,0.422,96.558,-73.73,-303.345,0
0.69,0.479,0.42,103.76,-70.801,-303.65,0
0.616,0.449,0.401,108.948,-61.707,-308.594,0
0.516,0.4,0.388,113.098,-49.5,-310.059,0
0.447,0.312,0.361,116.638,-36.621,-313.293,0
0.342,0.304,0.329,122.986,-24.353,-318.604,0
0.257,0.268,0.306,127.502,-17.456,-316.711,0
0.184,0.144,0.296,129.944,-16.846,-314.148,0
0.189,0.003,0.27,135.803,-24.231,-316.162,0
0.238,0.087,0.201,148.804,-26.489,-304.993,0
0.177,0.088,0.164,150.757,-17.7,-275.024,0
0.131,-0.036,0.126,137.024,-8.972,-257.874,0
0.141,-0.106,0.077,127.869,-4.822,-243.652,0
0.125,-0.149,0.022,123.23,-1.038,-228.333,0
0.089,-0.248,-0.006,118.225,3.235,-214.172,0
0.007,-0.316,-0.041,114.563,5.981,-202.026,0
-0.004,-0.368,-0.07,113.953,5.737,-188.965,0
0.006,-0.427,-0.11,113.037,1.221,-176.392,0
-0.023,-0.445,-0.161,112.061,-4.15,-164.368,0
-0.06,-0.439,-0.215,108.215,-8.118,-149.658,0
-0.059,-0.477,-0.273,99.915,-11.902,-129.944,0
-0.048,-0.568,-0.336,89.417,-17.761,-112.122,0
-0.082,-0.58,-0.386,80.139,-24.048,-103.027,0
0.064,-0.668,-0.421,72.021,-27.71,-95.947,0
0.067,-0.625,-0.462,63.538,-24.841,-92.102,0
0.015,-0.574,-0.473,49.194,-16.785,-76.843,0
0.061,-0.694,-0.484,28.076,-13.245,-57.007,0
0.082,-0.817,-0.49,13.428,-10.62,-44.983,0
0.103,-0.843,-0.52,6.409,-8.911,-37.109,0
0.124,-0.839,-0.497,1.343,-2.197,-31.128,0
0.136,-0.82,-0.487,-5.92,7.935,-18.982,0
0.224,-0.911,-0.483,-17.029,14.893,-8.728,0
0.223,-0.896,-0.487,-24.536,18.982,-0.061,0
0.239,-0.901,-0.477,-30.823,23.437,14.465,0
0.226,-0.926,-0.469,-38.574,23.01,27.161,0
0.211,-0.917,-0.465,-46.448,18.311,36.133,0
0.205,-0.909,-0.45,-56.824,11.658,42.664,0
0.183,-0.912,-0.433,-69.946,2.869,47.974,0
0.191,-0.954,-0.403,-83.191,-8.606,48.34,0
0.159,-0.939,-0.371,-92.163,-23.071,44.922,0
0.145,-0.892,-0.337,-97.046,-39.124,46.936,0
0.135,-0.859,-0.305,-103.455,-54.688,51.636,0
0.156,-0.834,-0.274,-109.619,-70.007,57.739,0
0.193,-0.807,-0.242,-114.319,-83.679,62.012,0
0.206,-0.759,-0.218,-118.591,-93.201,62.866,0
0.247,-0.688,-0.203,-123.413,-97.046,62.195,0
0.277,-0.596,-0.18,-131.47,-92.102,62.195,0
0.273,-0.558,-0.141,-144.226,-79.712,64.758,0
0.244,-0.542,-0.07,-158.203,-67.383,64.331,0
0.215,-0.507,-0.005,-167.725,-57.922,62.988,0
0.191,-0.485,0.073,-173.95,-51.514,65.491,0
0.181,-0.474,0.149,-176.575,-50.171,68.848,0
0.219,-0.427,0.236,-174.072,-54.321,73.608,0
0.287,-0.372,0.328,-167.969,-59.387,81.299,0
0.355,-0.307,0.421,-162.109,-62.073,88.196,0
0.406,-0.227,0.515,-155.518,-64.209,93.384,0
0.436,-0.108,0.639,-149.353,-70.129,98.022,0
0.493,-0.01,0.783,-146.301,-84.229,100.891,0
0.651,0.042,0.945,-146.179,-104.248,100.83,0
0.839,0.12,1.084,-143.677,-115.967,98.267,0
0.964,0.161,1.213,-140.686,-114.075,92.773,0
1.06,0.164,1.302,-136.78,-103.21,84.534,0
1.127,0.14,1.348,-128.357,-89.233,72.144,0
1.123,0.133,1.373,-117.676,-71.899,55.969,0
1.08,0.104,1.402,-106.873,-51.086,38.818,0
1.021,0.044,1.392,-95.886,-31.372,22.888,0
0.938,-0.004,1.355,-82.947,-14.16,9.705,0
0.856,-0.045,1.307,-69.946,-1.77,-0.183,0
0.771,-0.022,1.279,-59.143,6.287,-4.089,0
0.689,-0.083,1.254,-54.321,6.592,-2.197,0
0.634,-0.172,1.226,-48.34,-2.197,-0.671,0
0.711,-0.243,1.165,-37.842,-13.611,3.235,0
0.695,-0.373,1.106,-27.283,-22.461,5.615,0
0.591,-0.168,1.017,-14.404,-23.926,3.418,0
0.686,-0.321,0.996,-13.367,-22.4,11.719,0
0.646,-0.331,0.933,-13.062,-17.456,9.827,0
0.658,-0.311,0.897,-9.766,-15.747,5.981,0
0.654,-0.296,0.831,-8.179,-13.489,8.667,0
0.672,-0.276,0.794,-11.475,7.019,10.62,0
0.613,-0.367,0.791,-14.404,19.165,7.141,0
0.588,-0.316,0.796,-6.409,21.667,-3.967,0
0.598,-0.236,0.757,-1.404,19.592,-8.789,0
0.635,-0.306,0.744,-4.395,24.292,-9.521,0
0.598,-0.348,0.751,-6.104,24.78,-16.602,0
0.597,-0.255,0.743,-1.038,22.4,-18.005,0
0.63,-0.271,0.712,-1.709,23.193,-10.803,0
0.599,-0.281,0.703,-5.005,27.649,-5.798,0
0.57,-0.333,0.697,-5.676,27.1,-4.15,0
0.571,-0.291,0.682,-1.648,23.071,-4.211,0
0.569,-0.282,0.657,0.183,19.348,-2.319,0
0.568,-0.295,0.645,-1.343,16.541,-1.16,0
0.565,-0.303,0.636,-1.343,13.855,-0.122,0
0.567,-0.288,0.631,-1.343,11.841,0.793,0
0.562,-0.293,0.632,-2.686,11.414,2.625,0
0.551,-0.292,0.623,-4.089,10.559,3.662,0
0.544,-0.281,0.625,-4.944,8.667,5.371,0
0.542,-0.286,0.63,-6.348,5.249,6.348,0
0.561,-0.282,0.643,-7.385,0.549,6.653,0
0.569,-0.288,0.651,-7.996,-2.502,7.263,0
0.581,-0.274,0.66,-8.24,-3.113,7.385,0
0.586,-0.278,0.66,-8.85,-2.686,7.08,0
0.606,-0.285,0.657,-9.583,-1.648,5.676,0
1.788,0.418,0.389,-1.77,-173.218,-96.252,0
1.855,0.423,0.405,22.156,-173.462,-99.121,0
1.889,0.491,0.389,47.913,-166.748,-107.056,0
1.873,0.588,0.403,66.772,-154.236,-119.873,0
1.811,0.647,0.435,76.05,-139.465,-137.146,0
1.724,0.656,0.461,76.294,-124.939,-158.875,0
1.624,0.633,0.47,72.266,-108.704,-181.885,0
1.51,0.592,0.472,67.322,-91.431,-203.735,0
1.377,0.559,0.494,65.674,-75.317,-221.802,0
1.261,0.52,0.522,68.176,-62.622,-234.863,0
1.16,0.482,0.571,74.829,-53.345,-242.981,0
1.085,0.457,0.603,85.815,-44.739,-245.3,0
1.016,0.456,0.607,100.464,-39.246,-244.507,0
0.93,0.455,0.579,114.929,-37.17,-245.422,0
0.891,0.458,0.546,128.662,-36.255,-249.329,0
0.816,0.475,0.511,142.151,-34.851,-254.456,0
0.711,0.455,0.467,151.917,-31.677,-260.742,0
0.615,0.446,0.433,155.64,-26.306,-269.348,0
0.521,0.406,0.374,156.616,-18.005,-273.804,0
0.398,0.338,0.343,153.931,-7.935,-278.625,0
0.292,0.29,0.333,153.015,3.54,-280.334,0
0.183,0.263,0.312,153.32,15.381,-279.297,0
0.122,0.2,0.292,152.71,23.621,-274.231,0
0.054,0.172,0.242,153.259,29.968,-264.832,0
-0.084,0.109,0.181,153.259,35.278,-248.718,0
-0.125,-0.088,0.125,154.236,29.602,-229.309,0
-0.146,-0.197,0.027,164.856,13.55,-223.816,0
-0.212,-0.123,-0.076,183.105,7.141,-216.675,0
-0.235,-0.172,-0.183,188.965,-0.244,-201.843,0
-0.262,-0.19,-0.286,186.035,-8.789,-183.716,0
-0.281,-0.196,-0.397,174.927,-12.878,-160.095,0
-0.229,-0.277,-0.495,153.992,-12.268,-136.78,0
-0.194,-0.383,-0.571,129.944,-10.864,-119.995,0
-0.178,-0.409,-0.632,108.215,-7.996,-106.628,0
-0.18,-0.439,-0.682,83.191,-1.953,-91.98,0
-0.161,-0.556,-0.679,53.345,2.93,-78.674,0
-0.077,-0.649,-0.65,28.076,2.991,-68.787,0
-0.074,-0.682,-0.624,6.958,6.836,-59.937,0
-0.079,-0.728,-0.503,-12.512,15.747,-36.56,0
0.028,-0.828,-0.378,-25.757,19.043,-11.108,0
0.18,-0.897,-0.334,-23.071,13.184,5.615,0
0.302,-0.824,-0.318,-15.076,3.54,7.69,0
0.393,-0.737,-0.295,-13.611,4.089,12.085,0
0.444,-0.751,-0.258,-24.78,13.062,20.691,0
0.492,-0.791,-0.215,-36.987,23.01,30.701,0
0.512,-0.809,-0.191,-44.189,27.893,36.682,0
0.54,-0.838,-0.187,-48.279,30.457,37.964,0
0.499,-0.88,-0.194,-53.345,31.067,32.227,0
0.425,-0.87,-0.209,-56.458,23.987,27.161,0
0.371,-0.869,-0.22,-60.181,10.376,26.917,0
0.327,-0.863,-0.224,-66.284,-7.507,27.893,0
0.314,-0.887,-0.228,-71.594,-30.701,30.579,0
0.323,-0.847,-0.214,-74.036,-56.03,31.067,0
0.358,-0.799,-0.198,-77.881,-75.989,30.579,0
0.387,-0.762,-0.181,-86.243,-85.754,30.09,0
0.418,-0.724,-0.16,-96.069,-87.402,32.166,0
0.428,-0.706,-0.13,-106.262,-83.984,34.363,0
0.416,-0.692,-0.1,-115.173,-78.43,32.654,0
0.413,-0.635,-0.063,-122.986,-70.435,25.879,0
0.413,-0.593,-0.027,-131.714,-60.059,19.226,0
0.391,-0.538,0.008,-141.968,-49.805,12.634,0
0.355,-0.513,0.076,-153.076,-41.26,9.338,0
0.311,-0.506,0.132,-163.33,-36.499,7.69,0
0.321,-0.518,0.182,-169.495,-35.156,10.864,0
0.303,-0.54,0.221,-171.143,-34.241,17.212,0
0.301,-0.528,0.25,-167.053,-36.011,25.085,0
0.307,-0.498,0.275,-159.79,-39.917,32.898,0
0.32,-0.442,0.306,-153.687,-43.335,41.382,0
0.325,-0.37,0.328,-149.658,-46.387,50.11,0
0.325,-0.318,0.347,-149.353,-51.514,58.105,0
0.307,-0.242,0.356,-150.757,-61.401,63.293,0
0.323,-0.26,0.435,-154.297,-76.233,65.613,0
0.402,-0.197,0.564,-157.837,-92.957,59.631,0
0.405,-0.048,0.668,-157.349,-98.816,68.42,0
0.504,-0.172,0.793,-163.513,-105.286,88.074,0
0.539,-0.224,0.912,-158.142,-109.985,91.431,0
0.676,-0.074,1.023,-135.01,-113.159,87.036,0
0.778,0.122,1.096,-118.469,-112.671,92.529,0
0.889,0.083,1.142,-110.657,-96.252,107.483,0
0.867,0.176,1.229,-102.234,-82.092,96.619,0
0.808,0.237,1.33,-96.863,-84.717,77.942,0
0.869,0.239,1.385,-96.436,-92.896,59.143,0
0.893,0.288,1.415,-96.863,-90.637,46.997,0
0.906,0.228,1.455,-101.074,-77.454,35.828,0
0.838,0.17,1.508,-100.098,-61.829,22.461,0
0.834,0.089,1.506,-88.867,-45.532,9.094,0
0.809,0.088,1.486,-70.74,-25.452,-1.77,0
0.762,-0.024,1.416,-54.565,-9.949,-3.723,0
0.685,-0.082,1.376,-36.682,6.897,-11.78,0
0.59,-0.017,1.284,-20.569,6.958,-17.151,0
0.565,-0.03,1.204,-13.062,12.085,-15.32,0
0.522,-0.101,1.146,-13.977,17.822,-13.55,0
0.489,-0.172,1.111,-13.306,17.395,-12.878,0
0.475,-0.193,1.063,-7.69,12.085,-14.16,0
0.457,-0.207,1.009,-1.709,5.554,-13.306,0
0.48,-0.19,0.966,3.113,5.554,-10.925,0
0.486,-0.267,0.941,5.371,7.08,-7.446,0
0.495,-0.222,0.903,9.583,6.47,-7.751,0
0.511,-0.224,0.863,11.658,10.864,-4.395,0
0.49,-0.208,0.835,8.85,15.564,-2.441,0
0.525,-0.205,0.79,6.47,18.433,1.892,0
0.487,-0.186,0.782,2.93,21.362,3.479,0
0.485,-0.215,0.793,-0.061,18.799,3.113,0
0.494,-0.208,0.778,1.16,14.16,0.61,0
0.509,-0.21,0.767,3.418,9.888,-1.587,0
0.506,-0.201,0.766,4.883,8.362,-2.441,0
0.521,-0.222,0.76,5.493,8.118,-1.77,0
0.538,-0.237,0.749,7.629,8.911,-2.625,0
0.536,-0.219,0.739,10.498,9.888,-4.028,0
0.535,-0.21,0.729,11.353,12.329,-4.456,0
0.533,-0.191,0.718,9.949,13.977,-3.357,0
0.526,-0.184,0.717,5.981,15.32,0,0
0.512,-0.187,0.724,1.099,16.235,1.404,0
0.503,-0.186,0.726,-2.014,15.32,1.038,0
0.5,-0.191,0.734,-3.479,12.817,-0.305,0
0.502,-0.193,0.745,-3.662,9.399,-2.075,0
0.507,-0.196,0.748,-2.869,5.554,-4.028,0
0.513,-0.186,0.746,-1.77,2.136,-4.578,0
0.518,-0.189,0.747,-1.77,0.854,-3.174,0
1.686,0.529,0.399,-44.617,-172.058,-148.499,0
1.67,0.548,0.427,-20.203,-167.053,-158.264,0
1.611,0.549,0.46,0.183,-159.912,-166.809,0
1.565,0.559,0.483,17.334,-152.466,-175.659,0
1.517,0.599,0.499,32.532,-143.066,-186.218,0
1.429,0.624,0.524,44.8,-131.348,-196.594,0
1.33,0.608,0.549,53.284,-119.263,-205.322,0
1.25,0.583,0.571,60.913,-108.276,-213.501,0
1.189,0.572,0.593,71.106,-98.877,-220.154,0
1.109,0.564,0.585,82.642,-90.393,-224.609,0
1.008,0.536,0.585,92.651,-84.473,-228.394,0
0.918,0.518,0.592,102.844,-82.458,-231.079,0
0.854,0.481,0.583,111.328,-83.069,-233.459,0
0.818,0.455,0.566,119.568,-83.191,-235.596,0
0.763,0.438,0.512,129.395,-80.75,-236.206,0
0.679,0.388,0.475,136.963,-76.965,-236.938,0
0.614,0.337,0.417,142.639,-71.96,-238.342,0
0.554,0.281,0.359,147.217,-64.697,-240.295,0
0.458,0.263,0.315,149.963,-55.115,-243.103,0
0.372,0.229,0.296,151.489,-45.593,-240.784,0
0.271,0.15,0.271,150.269,-39.246,-237.061,0
0.2,-0.163,0.293,152.588,-40.771,-241.516,0
0.27,-0.032,0.196,170.41,-51.88,-265.381,0
0.204,0.148,0.129,188.049,-43.884,-231.384,0
0.095,-0.113,0.062,169.25,-40.588,-210.937,0
0.091,-0.166,-0.008,161.621,-39.001,-201.66,0
0.034,-0.189,-0.084,158.142,-38.513,-187.988,0
0.055,-0.271,-0.122,150.024,-33.752,-176.636,0
-0.032,-0.318,-0.169,142.09,-28.503,-162.964,0
-0.016,-0.445,-0.205,134.827,-24.292,-149.048,0
-0.049,-0.482,-0.258,132.996,-22.339,-136.719,0
